Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436819,9.7996340,9.4805431,19.85
2,5.7451143,9.7947474,9.4836550,19.82
3,5.7435150,9.8002033,9.4805527,19.81
4,5.7436676,9.7996826,9.4473391,19.77
5,5.7448955,9.7954941,9.4360943,19.80
6,5.7441669,9.7979794,9.4225760,19.80
7,5.7433472,9.8007765,9.4119911,19.81
8,5.7440066,9.7985258,9.4041319,19.81
9,5.7450671,9.7949085,9.4122715,19.77
10,5.7432079,9.8012514,9.4009094,19.82
11,5.7439928,9.7985725,9.3717871,19.83
12,5.7448616,9.7956095,9.3607445,19.80
13,5.7440467,9.7983894,9.3461800,19.83
14,5.7432499,9.8011074,9.3358345,19.80
15,5.7443218,9.7974501,9.3267059,19.83
16,5.7448435,9.7956715,9.3397512,19.84
17,5.7430124,9.8019190,9.3203726,19.81
18,5.7443371,9.7973986,9.2962217,19.82
19,5.7447128,9.7961168,9.2850018,19.77
20,5.7438612,9.7990217,9.2716808,19.81
21,5.7434011,9.8005924,9.2607412,19.82
22,5.7445192,9.7967768,9.2552404,19.83
23,5.7444477,9.7970209,9.2664042,19.83
24,5.7430234,9.8018808,9.2416477,19.86
25,5.7446404,9.7963638,9.2223034,19.84
26,5.7444878,9.7968845,9.2101927,19.85
27,5.7437034,9.7995605,9.1974859,19.85
28,5.7435160,9.8002005,9.1884146,19.82
29,5.7447805,9.7958860,9.1866875,19.81
30,5.7439089,9.7988596,9.1918459,19.85
31,5.7433863,9.8006430,9.1615620,19.86
32,5.7445049,9.7968264,9.1474762,19.90
