Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441702,9.7979679,9.4955463,17.63
2,5.7443686,9.7972908,9.5120525,17.65
3,5.7432022,9.8012705,9.5010262,17.63
4,5.7438579,9.7990332,9.4648428,17.63
5,5.7449350,9.7953587,9.4526930,17.61
6,5.7436323,9.7998028,9.4444809,17.66
7,5.7429419,9.8021593,9.4302435,17.64
8,5.7448463,9.7956619,9.4267712,17.71
9,5.7439890,9.7985859,9.4414740,17.71
10,5.7427940,9.8026638,9.4236526,17.76
11,5.7444191,9.7971182,9.3927574,17.68
12,5.7447081,9.7961330,9.3805037,17.68
13,5.7432766,9.8010168,9.3702841,17.65
14,5.7431135,9.8015738,9.3570223,17.62
15,5.7447381,9.7960310,9.3631973,17.58
16,5.7438784,9.7989635,9.3696413,17.58
17,5.7427340,9.8028688,9.3434162,17.57
18,5.7445769,9.7965803,9.3209419,17.56
19,5.7444644,9.7969646,9.3098478,17.52
20,5.7430515,9.8017845,9.2962875,17.51
21,5.7431221,9.8015442,9.2870483,17.48
22,5.7450438,9.7949886,9.2989349,17.53
23,5.7438889,9.7989273,9.2968035,17.53
24,5.7428274,9.8025503,9.2639265,17.49
25,5.7446275,9.7964077,9.2481318,17.50
26,5.7442470,9.7977057,9.2388153,17.45
27,5.7429729,9.8020535,9.2232542,17.48
28,5.7434731,9.8003464,9.2183113,17.47
29,5.7448969,9.7954893,9.2309151,17.49
30,5.7435951,9.7999306,9.2240038,17.47
31,5.7429819,9.8020229,9.1882210,17.52
32,5.7449236,9.7953987,9.1775274,17.46
