Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447042,9.7961464,9.5040588,19.54
2,5.7467756,9.7890854,9.5063868,19.56
3,5.7432194,9.8012123,9.4921846,19.59
4,5.7414789,9.8071556,9.4662151,19.64
5,5.7470012,9.7883177,9.4957476,19.67
6,5.7446103,9.7964668,9.5247478,19.69
7,5.7414198,9.8073568,9.4756126,19.62
8,5.7468176,9.7889423,9.4342489,19.66
9,5.7457352,9.7926311,9.4361553,19.63
10,5.7420640,9.8051567,9.4206228,19.66
11,5.7432194,9.8012123,9.4017000,19.68
12,5.7475185,9.7865553,9.4379530,19.61
13,5.7431049,9.8016024,9.4549303,19.57
14,5.7423353,9.8042307,9.3998737,19.58
15,5.7473688,9.7870646,9.3699360,19.53
16,5.7451553,9.7946072,9.3701363,19.53
17,5.7414150,9.8073730,9.3557301,19.50
18,5.7445869,9.7965460,9.3424273,19.49
19,5.7470646,9.7881012,9.3882008,19.48
20,5.7421622,9.8048220,9.3819427,19.45
21,5.7428946,9.8023205,9.3240538,19.45
22,5.7477531,9.7857561,9.3160477,19.49
23,5.7445922,9.7965288,9.3062963,19.55
24,5.7410088,9.8087616,9.2846346,19.54
25,5.7454033,9.7937622,9.2813015,19.53
26,5.7469230,9.7885838,9.3275242,19.51
27,5.7416997,9.8064013,9.3046360,19.53
28,5.7434950,9.8002720,9.2452679,19.53
29,5.7476559,9.7860870,9.2481260,19.53
30,5.7437859,9.7992792,9.2343016,19.54
31,5.7409620,9.8089218,9.2086277,19.50
32,5.7460308,9.7916231,9.2225275,19.50
