Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7450547,9.7949514,9.5066566,21.05
2,5.7466540,9.7894993,9.5080271,21.02
3,5.7432818,9.8009987,9.4946709,21.04
4,5.7404618,9.8106308,9.4651976,21.04
5,5.7492447,9.7806787,9.5137367,21.01
6,5.7447033,9.7961493,9.5544891,21.03
7,5.7393160,9.8145485,9.4927416,20.97
8,5.7469149,9.7886114,9.4339476,20.95
9,5.7457924,9.7924356,9.4341087,20.95
10,5.7427263,9.8028955,9.4213381,20.95
11,5.7416754,9.8064842,9.3926449,20.96
12,5.7490759,9.7812538,9.4601574,20.96
13,5.7436876,9.7996140,9.4793196,20.97
14,5.7391634,9.8150702,9.4114408,20.94
15,5.7480941,9.7845955,9.3699389,20.98
16,5.7452574,9.7942600,9.3652020,20.95
17,5.7417555,9.8062105,9.3489189,20.92
18,5.7435207,9.8001842,9.3276844,20.95
19,5.7490182,9.7814503,9.4048090,20.96
20,5.7422714,9.8044481,9.4016571,20.95
21,5.7401657,9.8116436,9.3224459,20.91
22,5.7485676,9.7829828,9.3058815,20.94
23,5.7444525,9.7970047,9.2930994,20.95
24,5.7405691,9.8102636,9.2739906,20.91
25,5.7454886,9.7934713,9.2664700,20.96
26,5.7485819,9.7829351,9.3405657,20.99
27,5.7402458,9.8113689,9.3233604,20.98
28,5.7424288,9.8039112,9.2386141,20.97
29,5.7480688,9.7846813,9.2309752,20.98
30,5.7441463,9.7980490,9.2205639,20.95
31,5.7400079,9.8121824,9.1950216,20.95
32,5.7479048,9.7852392,9.2135677,20.96
