Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442150,9.7978144,9.4790945,23.46
2,5.7443790,9.7972555,9.4666996,23.51
3,5.7442894,9.7975607,9.4553061,23.52
4,5.7443438,9.7973757,9.4447374,23.53
5,5.7444520,9.7970066,9.4356985,23.52
6,5.7443275,9.7974310,9.4262524,23.51
7,5.7442894,9.7975607,9.4156256,23.49
8,5.7443137,9.7974787,9.4035711,23.46
9,5.7442551,9.7976780,9.3924484,23.46
10,5.7442756,9.7976084,9.3813562,23.46
11,5.7442427,9.7977200,9.3711014,23.46
12,5.7444992,9.7968454,9.3614492,23.47
13,5.7443438,9.7973757,9.3509359,23.43
14,5.7442226,9.7977886,9.3398628,23.37
15,5.7441559,9.7980165,9.3278294,23.38
16,5.7442722,9.7976198,9.3158188,23.37
17,5.7444873,9.7968864,9.3051672,23.39
18,5.7443972,9.7971935,9.2950926,23.35
19,5.7444763,9.7969236,9.2867231,23.32
20,5.7445068,9.7968197,9.2761631,23.30
21,5.7443686,9.7972908,9.2651567,23.31
22,5.7443647,9.7973042,9.2535601,23.28
23,5.7442293,9.7977657,9.2429037,23.31
24,5.7444630,9.7969685,9.2332134,23.27
25,5.7443552,9.7973366,9.2234316,23.26
26,5.7444315,9.7970762,9.2143717,23.17
27,5.7441630,9.7979927,9.2037544,23.18
28,5.7442369,9.7977400,9.1924028,23.19
29,5.7442746,9.7976112,9.1809406,23.17
30,5.7441950,9.7978830,9.1696959,23.16
31,5.7441788,9.7979383,9.1582546,23.20
32,5.7444830,9.7969007,9.1487865,23.24
