Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7422214,9.8046198,9.5661917,19.57
2,5.7535119,9.7661762,9.6880932,19.59
3,5.7403030,9.8111734,9.6885424,19.59
4,5.7367258,9.8234129,9.5818968,19.63
5,5.7498350,9.7786713,9.5454597,19.64
6,5.7451653,9.7945738,9.5414934,19.62
7,5.7398543,9.8127079,9.5179672,19.64
8,5.7460737,9.7914772,9.5084982,19.56
9,5.7516208,9.7725992,9.6254730,19.59
10,5.7378535,9.8195524,9.6060467,19.55
11,5.7394295,9.8141603,9.4868765,19.58
12,5.7494707,9.7799101,9.4770060,19.58
13,5.7440357,9.7984266,9.4681196,19.59
14,5.7387609,9.8164473,9.4446840,19.59
15,5.7494240,9.7800694,9.4643269,19.58
16,5.7498350,9.7786713,9.5644150,19.51
17,5.7362747,9.8249588,9.5136347,19.58
18,5.7431636,9.8014021,9.3981075,19.47
19,5.7480497,9.7847462,9.4087839,19.50
20,5.7427368,9.8028593,9.3926115,19.55
21,5.7387009,9.8166533,9.3589334,19.54
22,5.7519875,9.7713537,9.4267664,19.53
23,5.7471447,9.7878284,9.4913740,19.61
24,5.7345953,9.8307133,9.4261780,19.56
25,5.7464437,9.7902164,9.3295078,19.57
26,5.7473812,9.7870226,9.3402634,19.58
27,5.7416182,9.8066797,9.3195896,19.57
28,5.7402616,9.8113155,9.2862873,19.57
29,5.7533016,9.7668905,9.3807039,19.52
30,5.7440729,9.7982998,9.4167480,19.62
31,5.7349162,9.8296137,9.3340969,19.56
32,5.7480969,9.7845850,9.2689142,19.54
