Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435637,9.8000374,9.4897785,15.24
2,5.7446623,9.7962894,9.4989328,15.19
3,5.7427597,9.8027811,9.4837456,15.20
4,5.7439861,9.7985954,9.4592571,15.22
5,5.7444458,9.7970276,9.4495449,15.20
6,5.7437243,9.7994890,9.4338722,15.22
7,5.7427607,9.8027782,9.4218750,15.26
8,5.7438412,9.7990904,9.4119282,15.23
9,5.7442837,9.7975807,9.4241562,15.27
10,5.7426291,9.8032274,9.4007177,15.27
11,5.7442694,9.7976294,9.3799162,15.27
12,5.7441287,9.7981091,9.3694811,15.29
13,5.7435856,9.7999620,9.3550253,15.27
14,5.7428513,9.8024693,9.3438940,15.32
15,5.7440720,9.7983027,9.3370571,15.28
16,5.7438650,9.7990084,9.3455124,15.26
17,5.7428532,9.8024626,9.3164854,15.27
18,5.7444696,9.7969465,9.3013849,15.25
19,5.7439060,9.7988691,9.2885294,15.24
20,5.7434111,9.8005581,9.2776194,15.23
21,5.7429352,9.8021822,9.2672014,15.25
22,5.7446222,9.7964258,9.2644835,15.17
23,5.7433472,9.8007765,9.2670755,15.22
24,5.7433677,9.8007059,9.2348967,15.21
25,5.7444863,9.7968893,9.2247782,15.19
26,5.7437086,9.7995424,9.2104807,15.13
27,5.7430553,9.8017721,9.2013855,15.21
28,5.7431660,9.8013945,9.1904316,15.20
29,5.7447805,9.7958860,9.1931305,15.18
30,5.7429786,9.8020344,9.1880951,15.21
31,5.7436066,9.7998905,9.1577253,15.22
32,5.7446399,9.7963657,9.1485338,15.26
