Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438469,9.7990713,9.4837189,23.56
2,5.7445822,9.7965622,9.4776363,23.55
3,5.7447643,9.7959404,9.4877234,23.54
4,5.7436352,9.7997932,9.4610844,23.58
5,5.7451258,9.7947083,9.4458246,23.57
6,5.7448263,9.7957296,9.4336720,23.56
7,5.7440219,9.7984734,9.4225588,23.49
8,5.7439284,9.7987919,9.4146519,23.44
9,5.7450008,9.7951345,9.4135504,23.43
10,5.7441673,9.7979774,9.4182024,23.42
11,5.7440147,9.7984982,9.3885355,23.41
12,5.7450562,9.7949457,9.3776760,23.40
13,5.7446918,9.7961884,9.3648233,23.44
14,5.7436886,9.7996101,9.3544149,23.39
15,5.7439451,9.7987356,9.3474007,23.41
16,5.7452459,9.7942991,9.3481407,23.46
17,5.7437468,9.7994127,9.3457584,23.49
18,5.7440863,9.7982540,9.3161860,23.49
19,5.7452412,9.7943153,9.3055191,23.47
20,5.7444592,9.7969818,9.2929173,23.43
21,5.7436123,9.7998705,9.2838926,23.43
22,5.7442884,9.7975645,9.2769709,23.37
23,5.7453861,9.7938213,9.2839384,23.38
24,5.7435808,9.7999783,9.2739763,23.38
25,5.7442784,9.7975979,9.2482138,23.39
26,5.7452106,9.7944193,9.2370882,23.35
27,5.7443571,9.7973299,9.2240019,23.40
28,5.7435350,9.8001347,9.2145624,23.42
29,5.7444201,9.7971153,9.2063284,23.42
30,5.7451248,9.7947121,9.2163925,23.43
31,5.7433338,9.8008213,9.1984015,23.43
32,5.7446508,9.7963285,9.1778803,23.42
