Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438121,9.7991896,9.4968233,16.83
2,5.7444296,9.7970829,9.5118561,16.71
3,5.7430477,9.8017979,9.5011168,16.80
4,5.7436237,9.7998323,9.4657469,16.78
5,5.7445621,9.7966309,9.4531965,16.78
6,5.7436800,9.7996397,9.4417868,16.75
7,5.7428899,9.8023376,9.4288998,16.77
8,5.7446456,9.7963457,9.4208403,16.77
9,5.7441139,9.7981596,9.4364643,16.70
10,5.7427335,9.8028708,9.4211502,16.76
11,5.7443757,9.7972660,9.3899250,16.73
12,5.7444496,9.7970152,9.3760948,16.72
13,5.7435074,9.8002291,9.3663864,16.73
14,5.7429357,9.8021803,9.3532572,16.73
15,5.7447805,9.7958860,9.3542986,16.75
16,5.7437959,9.7992449,9.3632584,16.79
17,5.7426968,9.8029966,9.3389330,16.78
18,5.7449074,9.7954531,9.3162851,16.76
19,5.7441907,9.7978983,9.3042955,16.76
20,5.7434998,9.8002558,9.2927914,16.77
21,5.7427502,9.8028145,9.2829542,16.81
22,5.7448897,9.7955132,9.2912540,16.75
23,5.7438822,9.7989502,9.2907324,16.79
24,5.7427349,9.8028660,9.2598400,16.81
25,5.7445540,9.7966576,9.2449570,16.81
26,5.7441454,9.7980518,9.2320681,16.82
27,5.7432699,9.8010397,9.2184267,16.84
28,5.7432318,9.8011694,9.2117968,16.74
29,5.7449708,9.7952366,9.2246780,16.72
30,5.7437458,9.7994156,9.2169561,16.70
31,5.7430182,9.8018990,9.1816397,16.73
32,5.7447677,9.7959299,9.1733532,16.83
