Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446156,9.7964487,9.4903250,20.20
2,5.7443976,9.7971916,9.4790163,20.23
3,5.7436967,9.7995834,9.4669819,20.25
4,5.7441635,9.7979898,9.4605169,20.17
5,5.7443190,9.7974596,9.4503956,20.20
6,5.7440701,9.7983093,9.4416008,20.22
7,5.7443357,9.7974033,9.4291964,20.19
8,5.7447863,9.7958660,9.4171505,20.19
9,5.7442198,9.7977982,9.4069614,20.17
10,5.7437754,9.7993155,9.3950319,20.17
11,5.7442017,9.7978611,9.3880501,20.12
12,5.7444215,9.7971106,9.3809786,20.18
13,5.7441044,9.7981920,9.3689623,20.20
14,5.7443876,9.7972260,9.3580227,20.22
15,5.7447615,9.7959509,9.3464251,20.25
16,5.7440901,9.7982407,9.3361015,20.24
17,5.7438564,9.7990379,9.3245420,20.22
18,5.7440953,9.7982235,9.3154564,20.25
19,5.7443380,9.7973948,9.3107204,20.26
20,5.7442069,9.7978420,9.2966461,20.27
21,5.7442808,9.7975903,9.2862644,20.32
22,5.7446432,9.7963543,9.2751389,20.26
23,5.7440586,9.7983484,9.2637482,20.24
24,5.7441797,9.7979355,9.2528982,20.26
25,5.7442150,9.7978144,9.2434044,20.25
26,5.7443142,9.7974758,9.2400913,20.22
27,5.7444253,9.7970972,9.2253933,20.20
28,5.7444267,9.7970924,9.2148046,20.20
29,5.7446089,9.7964716,9.2056637,20.19
30,5.7439184,9.7988262,9.1942139,20.14
31,5.7442451,9.7977123,9.1863213,20.05
32,5.7442503,9.7976952,9.1763649,20.12
