Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447786,9.7958927,9.4840765,30.56
2,5.7450676,9.7949076,9.4775200,30.56
3,5.7447853,9.7958698,9.4686298,30.59
4,5.7444954,9.7968588,9.4551582,30.56
5,5.7449269,9.7953863,9.4420481,30.52
6,5.7448540,9.7956352,9.4330130,30.50
7,5.7446127,9.7964582,9.4217157,30.40
8,5.7449718,9.7952337,9.4135885,30.33
9,5.7448835,9.7955341,9.4075785,30.29
10,5.7446280,9.7964067,9.3955488,30.21
11,5.7444263,9.7970943,9.3820410,30.18
12,5.7447934,9.7958422,9.3705940,30.09
13,5.7448683,9.7955866,9.3620939,30.08
14,5.7445631,9.7966270,9.3520060,30.10
15,5.7450542,9.7949524,9.3449802,30.16
16,5.7450075,9.7951117,9.3382921,30.15
17,5.7447433,9.7960129,9.3280859,30.14
18,5.7448583,9.7956209,9.3153114,30.14
19,5.7451434,9.7946482,9.3071194,30.20
20,5.7448010,9.7958155,9.2985039,30.22
21,5.7444634,9.7969675,9.2881126,30.24
22,5.7447290,9.7960615,9.2800961,30.32
23,5.7445765,9.7965822,9.2728519,30.41
24,5.7446513,9.7963266,9.2610569,30.44
25,5.7448053,9.7958012,9.2490911,30.43
26,5.7452202,9.7943869,9.2393894,30.40
27,5.7447424,9.7960157,9.2285805,30.30
28,5.7446852,9.7962112,9.2174654,30.27
29,5.7450819,9.7948580,9.2117071,30.20
30,5.7446809,9.7962255,9.2049847,30.29
31,5.7447047,9.7961445,9.1951704,30.25
32,5.7449322,9.7953682,9.1825256,30.23
