Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439041,9.7988758,9.4741497,18.32
2,5.7440481,9.7983847,9.4629278,18.28
3,5.7439365,9.7987642,9.4518623,18.30
4,5.7440467,9.7983894,9.4432392,18.33
5,5.7439480,9.7987261,9.4326057,18.32
6,5.7438893,9.7989264,9.4218006,18.36
7,5.7438688,9.7989960,9.4107866,18.34
8,5.7438974,9.7988987,9.3976479,18.33
9,5.7439795,9.7986183,9.3859367,18.31
10,5.7440271,9.7984562,9.3744345,18.29
11,5.7440739,9.7982969,9.3661346,18.30
12,5.7440042,9.7985344,9.3548183,18.27
13,5.7439084,9.7988605,9.3440371,18.27
14,5.7438269,9.7991390,9.3325424,18.27
15,5.7439184,9.7988262,9.3194914,18.26
16,5.7440028,9.7985382,9.3077936,18.27
17,5.7440290,9.7984495,9.2968588,18.23
18,5.7440100,9.7985144,9.2876406,18.24
19,5.7439241,9.7988071,9.2770195,18.24
20,5.7438650,9.7990084,9.2664204,18.25
21,5.7437639,9.7993536,9.2546358,18.24
22,5.7438893,9.7989264,9.2418776,18.27
23,5.7440434,9.7983999,9.2309408,18.29
24,5.7441754,9.7979498,9.2215586,18.32
25,5.7441893,9.7979021,9.2132378,18.34
26,5.7441072,9.7981825,9.2024450,18.38
27,5.7440810,9.7982721,9.1917248,18.45
28,5.7439880,9.7985888,9.1788492,18.47
29,5.7440863,9.7982540,9.1672211,18.50
30,5.7440534,9.7983656,9.1562128,18.51
31,5.7439656,9.7986660,9.1469584,18.50
32,5.7439146,9.7988396,9.1370869,18.47
