Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437334,9.7994576,9.4823914,19.85
2,5.7441530,9.7980261,9.4750137,19.84
3,5.7443752,9.7972689,9.4704514,19.86
4,5.7440691,9.7983122,9.4564686,19.82
5,5.7443151,9.7974730,9.4448080,19.84
6,5.7446966,9.7961721,9.4330978,19.81
7,5.7440319,9.7984400,9.4220657,19.81
8,5.7439370,9.7987633,9.4110603,19.79
9,5.7441483,9.7980423,9.4024487,19.82
10,5.7443023,9.7975168,9.3999958,19.80
11,5.7442298,9.7977638,9.3830729,19.84
12,5.7442274,9.7977724,9.3718615,19.83
13,5.7445650,9.7966204,9.3612175,19.82
14,5.7438021,9.7992239,9.3497219,19.82
15,5.7440205,9.7984781,9.3393192,19.82
16,5.7441454,9.7980518,9.3300037,19.79
17,5.7441797,9.7979355,9.3268518,19.82
18,5.7443352,9.7974052,9.3097563,19.80
19,5.7444081,9.7971563,9.2995796,19.81
20,5.7444420,9.7970400,9.2884092,19.77
21,5.7437840,9.7992849,9.2764273,19.83
22,5.7441401,9.7980709,9.2686901,19.84
23,5.7443347,9.7974062,9.2594099,19.81
24,5.7440758,9.7982903,9.2537956,19.82
25,5.7442780,9.7976007,9.2384729,19.84
26,5.7446170,9.7964439,9.2280636,19.84
27,5.7443023,9.7975168,9.2174168,19.80
28,5.7436848,9.7996235,9.2059746,19.78
29,5.7441139,9.7981596,9.2007751,19.79
30,5.7443724,9.7972784,9.1923113,19.80
31,5.7439265,9.7987986,9.1829939,19.78
32,5.7442884,9.7975645,9.1699982,19.82
