Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441964,9.7978783,9.4821863,17.75
2,5.7442617,9.7976551,9.4705420,17.69
3,5.7437868,9.7992754,9.4591599,17.64
4,5.7439823,9.7986088,9.4517717,17.68
5,5.7439318,9.7987814,9.4385834,17.66
6,5.7440176,9.7984877,9.4284945,17.62
7,5.7441645,9.7979870,9.4190245,17.63
8,5.7442741,9.7976131,9.4064760,17.60
9,5.7440257,9.7984600,9.3940601,17.58
10,5.7437134,9.7995262,9.3819199,17.53
11,5.7438369,9.7991047,9.3738728,17.57
12,5.7440381,9.7984190,9.3608656,17.60
13,5.7440405,9.7984095,9.3497334,17.63
14,5.7441807,9.7979317,9.3404541,17.63
15,5.7444739,9.7969313,9.3285084,17.58
16,5.7439089,9.7988596,9.3162966,17.55
17,5.7438278,9.7991362,9.3059368,17.63
18,5.7437057,9.7995520,9.2962379,17.60
19,5.7439904,9.7985811,9.2857590,17.59
20,5.7442684,9.7976322,9.2732372,17.60
21,5.7440987,9.7982121,9.2630033,17.60
22,5.7443399,9.7973881,9.2505903,17.62
23,5.7437196,9.7995052,9.2382135,17.63
24,5.7438798,9.7989578,9.2272348,17.63
25,5.7437811,9.7992954,9.2155905,17.63
26,5.7440224,9.7984724,9.2057285,17.67
27,5.7443709,9.7972832,9.1935835,17.72
28,5.7440939,9.7982283,9.1819162,17.72
29,5.7442994,9.7975264,9.1710224,17.74
30,5.7436843,9.7996254,9.1593342,17.75
31,5.7439718,9.7986450,9.1500034,17.69
32,5.7437868,9.7992754,9.1377783,17.69
