Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443094,9.7974930,9.4673023,22.71
2,5.7443695,9.7972879,9.4571505,22.67
3,5.7444677,9.7969522,9.4503164,22.67
4,5.7442994,9.7975264,9.4398689,22.67
5,5.7442627,9.7976522,9.4299030,22.69
6,5.7441468,9.7980471,9.4187117,22.67
7,5.7443256,9.7974377,9.4066229,22.70
8,5.7443209,9.7974539,9.3960953,22.69
9,5.7444067,9.7971611,9.3866940,22.68
10,5.7444019,9.7971773,9.3793650,22.69
11,5.7443147,9.7974749,9.3687696,22.71
12,5.7442622,9.7976542,9.3589821,22.74
13,5.7441711,9.7979641,9.3469105,22.73
14,5.7443066,9.7975025,9.3358583,22.71
15,5.7442408,9.7977266,9.3256512,22.75
16,5.7443557,9.7973347,9.3161716,22.75
17,5.7443705,9.7972841,9.3079796,22.73
18,5.7443166,9.7974682,9.2977619,22.73
19,5.7441530,9.7980261,9.2880421,22.75
20,5.7442284,9.7977695,9.2759409,22.71
21,5.7443447,9.7973719,9.2652082,22.67
22,5.7442842,9.7975788,9.2552652,22.64
23,5.7444372,9.7970572,9.2473516,22.67
24,5.7443700,9.7972860,9.2387066,22.67
25,5.7443075,9.7974997,9.2283478,22.63
26,5.7441845,9.7979193,9.2184687,22.68
27,5.7442942,9.7975445,9.2061796,22.70
28,5.7443380,9.7973948,9.1964798,22.73
29,5.7443323,9.7974148,9.1864080,22.74
30,5.7445145,9.7967930,9.1792259,22.72
31,5.7444005,9.7971821,9.1698961,22.72
32,5.7443590,9.7973232,9.1604176,22.73
