Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449245,9.7953949,9.4734850,26.15
2,5.7445798,9.7965698,9.4636488,26.15
3,5.7446780,9.7962351,9.4535971,26.16
4,5.7444162,9.7971277,9.4413919,26.16
5,5.7450328,9.7950258,9.4310379,26.16
6,5.7446327,9.7963896,9.4205647,26.16
7,5.7443495,9.7973566,9.4100733,26.20
8,5.7448444,9.7956686,9.4055710,26.22
9,5.7446299,9.7964001,9.3971109,26.19
10,5.7447042,9.7961464,9.3867331,26.18
11,5.7443924,9.7972097,9.3757076,26.20
12,5.7449708,9.7952366,9.3661327,26.23
13,5.7445126,9.7967997,9.3565540,26.25
14,5.7445040,9.7968292,9.3460855,26.29
15,5.7449327,9.7953672,9.3418446,26.25
16,5.7447205,9.7960911,9.3335447,26.31
17,5.7448597,9.7956161,9.3241463,26.25
18,5.7446976,9.7961693,9.3122673,26.26
19,5.7448716,9.7955751,9.3031826,26.27
20,5.7445660,9.7966175,9.2943583,26.23
21,5.7445354,9.7967215,9.2840424,26.20
22,5.7447019,9.7961540,9.2785091,26.18
23,5.7446337,9.7963867,9.2711210,26.14
24,5.7445259,9.7967548,9.2609367,26.16
25,5.7447109,9.7961235,9.2488127,26.13
26,5.7448177,9.7957592,9.2402096,26.16
27,5.7444744,9.7969303,9.2304153,26.17
28,5.7447586,9.7959604,9.2218513,26.19
29,5.7445793,9.7965727,9.2148571,26.17
30,5.7447777,9.7958956,9.2084675,26.20
31,5.7444715,9.7969398,9.1982937,26.20
32,5.7449284,9.7953815,9.1866531,26.19
