Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445407,9.7967043,9.4585676,25.82
2,5.7445364,9.7967186,9.4527483,25.79
3,5.7445326,9.7967319,9.4497557,25.75
4,5.7445598,9.7966394,9.4342833,25.73
5,5.7449427,9.7953329,9.4225378,25.72
6,5.7447052,9.7961426,9.4116039,25.69
7,5.7443371,9.7973986,9.4026108,25.69
8,5.7447367,9.7960348,9.3955126,25.71
9,5.7446270,9.7964096,9.3887987,25.70
10,5.7444987,9.7968473,9.3832874,25.74
11,5.7444611,9.7969751,9.3689718,25.72
12,5.7449956,9.7951527,9.3580837,25.76
13,5.7446127,9.7964582,9.3471870,25.72
14,5.7441692,9.7979708,9.3378525,25.73
15,5.7446394,9.7963667,9.3331537,25.74
16,5.7446213,9.7964287,9.3260450,25.76
17,5.7444520,9.7970066,9.3174524,25.76
18,5.7444267,9.7970924,9.3037109,25.86
19,5.7449174,9.7954187,9.2936010,25.80
20,5.7444754,9.7969275,9.2826958,25.78
21,5.7440329,9.7984362,9.2729807,25.80
22,5.7446213,9.7964287,9.2680025,25.78
23,5.7445602,9.7966375,9.2632704,25.78
24,5.7444935,9.7968645,9.2508268,25.81
25,5.7444186,9.7971201,9.2382317,25.84
26,5.7448149,9.7957687,9.2279778,25.81
27,5.7444253,9.7970972,9.2169218,25.81
28,5.7441359,9.7980852,9.2076464,25.82
29,5.7446442,9.7963505,9.2010813,25.82
30,5.7445841,9.7965555,9.1989956,25.82
31,5.7445269,9.7967510,9.1839800,25.80
32,5.7445841,9.7965555,9.1716557,25.80
