Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7423515,9.8041754,9.5612001,16.98
2,5.7506924,9.7757549,9.6556501,17.02
3,5.7413774,9.8075018,9.6566019,17.02
4,5.7385654,9.8171158,9.5680122,17.02
5,5.7487249,9.7824478,9.5384150,17.06
6,5.7450533,9.7949553,9.5349436,17.07
7,5.7399044,9.8125362,9.5077229,17.10
8,5.7457857,9.7924585,9.4983606,17.04
9,5.7496533,9.7792883,9.5939589,17.10
10,5.7395391,9.8137856,9.5708046,17.07
11,5.7406693,9.8099222,9.4715128,17.10
12,5.7485237,9.7831326,9.4595652,17.12
13,5.7438579,9.7990332,9.4576330,17.08
14,5.7396441,9.8134270,9.4275951,17.09
15,5.7482891,9.7839317,9.4431648,17.06
16,5.7478819,9.7853174,9.5209198,17.06
17,5.7376542,9.8202353,9.4866791,17.00
18,5.7441745,9.7979527,9.3826160,17.01
19,5.7475605,9.7864122,9.3874960,16.98
20,5.7427158,9.8029308,9.3814373,16.99
21,5.7397585,9.8130350,9.3425331,16.98
22,5.7499809,9.7781754,9.3984642,16.96
23,5.7459998,9.7917290,9.4510908,16.98
24,5.7372465,9.8216305,9.3961496,16.97
25,5.7466736,9.7894325,9.3142614,16.95
26,5.7463489,9.7905397,9.3179455,17.01
27,5.7420840,9.8050890,9.3032694,16.97
28,5.7405157,9.8104467,9.2703476,16.99
29,5.7508860,9.7750969,9.3467636,16.98
30,5.7438154,9.7991781,9.3756771,16.99
31,5.7370358,9.8223524,9.2999153,16.98
32,5.7480783,9.7846489,9.2491608,16.98
