Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445602,9.7966375,9.4890375,28.05
2,5.7451115,9.7947569,9.4914446,28.09
3,5.7440848,9.7982588,9.4809504,28.10
4,5.7446423,9.7963572,9.4575529,28.05
5,5.7453103,9.7940798,9.4479408,28.04
6,5.7446671,9.7962723,9.4381189,28.06
7,5.7439675,9.7986593,9.4286776,28.07
8,5.7447629,9.7959461,9.4216518,28.07
9,5.7450628,9.7949228,9.4283524,28.12
10,5.7440701,9.7983093,9.4137039,28.13
11,5.7448058,9.7957993,9.3929415,28.13
12,5.7452121,9.7944145,9.3818521,28.17
13,5.7443132,9.7974796,9.3702431,28.20
14,5.7441149,9.7981558,9.3605785,28.24
15,5.7449818,9.7951994,9.3555279,28.27
16,5.7448463,9.7956619,9.3632364,28.28
17,5.7443209,9.7974539,9.3455172,28.29
18,5.7447252,9.7960749,9.3268518,28.26
19,5.7451973,9.7944651,9.3153725,28.26
20,5.7440519,9.7983713,9.3036451,28.24
21,5.7442169,9.7978077,9.2955112,28.24
22,5.7449236,9.7953987,9.2927322,28.21
23,5.7446761,9.7962418,9.2989559,28.20
24,5.7442522,9.7976885,9.2764273,28.22
25,5.7447348,9.7960415,9.2614250,28.22
26,5.7450237,9.7950563,9.2499418,28.26
27,5.7440257,9.7984600,9.2378483,28.32
28,5.7445350,9.7967234,9.2296200,28.39
29,5.7451334,9.7946825,9.2301273,28.43
30,5.7444448,9.7970304,9.2293177,28.47
31,5.7441998,9.7978668,9.2043362,28.57
32,5.7452612,9.7942467,9.1907225,28.59
