Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442436,9.7977171,9.4704351,21.24
2,5.7445955,9.7965164,9.4585962,21.29
3,5.7438707,9.7989893,9.4463348,21.25
4,5.7443247,9.7974405,9.4392548,21.24
5,5.7442532,9.7976847,9.4286394,21.26
6,5.7442827,9.7975836,9.4203415,21.33
7,5.7443609,9.7973166,9.4080610,21.29
8,5.7446327,9.7963896,9.3967104,21.27
9,5.7443037,9.7975121,9.3865948,21.27
10,5.7437048,9.7995558,9.3746376,21.26
11,5.7442179,9.7978048,9.3685141,21.25
12,5.7442598,9.7976618,9.3583994,21.29
13,5.7440763,9.7982883,9.3484802,21.21
14,5.7441635,9.7979898,9.3370829,21.21
15,5.7446976,9.7961693,9.3250818,21.21
16,5.7442303,9.7977629,9.3136473,21.19
17,5.7438335,9.7991161,9.3022928,21.20
18,5.7440796,9.7982769,9.2952137,21.22
19,5.7442641,9.7976475,9.2865314,21.23
20,5.7441339,9.7980909,9.2741537,21.21
21,5.7441254,9.7981205,9.2634983,21.23
22,5.7446022,9.7964945,9.2512503,21.22
23,5.7439890,9.7985859,9.2404804,21.25
24,5.7440753,9.7982912,9.2299585,21.25
25,5.7441149,9.7981558,9.2206860,21.27
26,5.7442021,9.7978582,9.2139759,21.24
27,5.7442493,9.7976980,9.2001667,21.23
28,5.7441139,9.7981596,9.1890831,21.26
29,5.7444859,9.7968912,9.1780882,21.19
30,5.7437706,9.7993317,9.1667061,21.18
31,5.7441616,9.7979965,9.1567106,21.18
32,5.7442083,9.7978373,9.1471968,21.19
