Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447081,9.7961330,9.4866199,27.30
2,5.7451200,9.7947283,9.4864340,27.28
3,5.7445145,9.7967930,9.4797497,27.29
4,5.7447681,9.7959280,9.4619370,27.25
5,5.7453785,9.7938471,9.4520941,27.19
6,5.7447853,9.7958698,9.4407349,27.14
7,5.7443628,9.7973108,9.4343529,27.13
8,5.7448511,9.7956457,9.4303999,27.09
9,5.7450905,9.7948294,9.4312572,27.12
10,5.7444839,9.7968979,9.4211330,27.08
11,5.7448854,9.7955275,9.4036713,27.10
12,5.7452459,9.7942991,9.3944139,27.11
13,5.7446260,9.7964134,9.3831558,27.10
14,5.7443037,9.7975121,9.3760014,27.07
15,5.7449970,9.7951479,9.3707247,27.05
16,5.7449923,9.7951641,9.3723230,27.06
17,5.7446418,9.7963591,9.3589649,27.04
18,5.7449627,9.7952642,9.3429785,27.06
19,5.7451897,9.7944908,9.3340616,27.05
20,5.7445030,9.7968330,9.3227739,27.09
21,5.7444043,9.7971687,9.3165531,27.09
22,5.7450562,9.7949457,9.3120613,27.07
23,5.7448144,9.7957706,9.3160458,27.12
24,5.7445469,9.7966833,9.2986879,27.13
25,5.7448149,9.7957687,9.2855024,27.18
26,5.7450037,9.7951250,9.2756329,27.19
27,5.7443705,9.7972841,9.2652636,27.23
28,5.7444324,9.7970734,9.2583923,27.22
29,5.7447596,9.7959576,9.2551260,27.23
30,5.7445774,9.7965784,9.2563734,27.26
31,5.7444820,9.7969036,9.2368774,27.29
32,5.7450409,9.7949982,9.2258024,27.32
