Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437830,9.7992887,9.4758682,20.08
2,5.7440901,9.7982407,9.4658070,20.08
3,5.7441835,9.7979221,9.4650469,20.04
4,5.7441740,9.7979546,9.4448729,20.12
5,5.7443671,9.7972965,9.4330759,20.05
6,5.7445955,9.7965164,9.4227676,20.12
7,5.7437692,9.7993355,9.4114332,20.06
8,5.7439280,9.7987947,9.4010143,20.09
9,5.7442527,9.7976856,9.3925114,20.11
10,5.7441149,9.7981558,9.3895597,20.07
11,5.7442112,9.7978277,9.3696747,20.09
12,5.7445364,9.7967186,9.3598166,20.10
13,5.7443752,9.7972689,9.3486900,20.09
14,5.7435551,9.8000660,9.3365726,20.08
15,5.7439904,9.7985811,9.3287916,20.08
16,5.7444677,9.7969522,9.3214769,20.13
17,5.7438793,9.7989597,9.3142796,20.08
18,5.7441444,9.7980556,9.2973518,20.08
19,5.7447300,9.7960587,9.2857475,20.09
20,5.7442303,9.7977629,9.2751904,20.12
21,5.7435327,9.8001432,9.2621441,20.07
22,5.7440348,9.7984295,9.2554951,20.06
23,5.7444601,9.7969790,9.2504902,20.05
24,5.7439241,9.7988071,9.2388792,20.03
25,5.7443371,9.7973986,9.2243567,20.04
26,5.7448435,9.7956715,9.2125702,20.04
27,5.7440643,9.7983284,9.2021599,20.08
28,5.7436361,9.7997894,9.1897268,20.10
29,5.7441130,9.7981625,9.1817932,20.09
30,5.7444849,9.7968941,9.1799870,20.10
31,5.7438641,9.7990122,9.1653938,20.12
32,5.7443600,9.7973204,9.1521797,20.13
