Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441549,9.7980204,9.4770384,21.20
2,5.7439790,9.7986193,9.4670687,21.20
3,5.7442503,9.7976952,9.4552021,21.21
4,5.7445669,9.7966137,9.4444571,21.20
5,5.7442808,9.7975903,9.4338703,21.14
6,5.7444491,9.7970161,9.4226694,21.15
7,5.7439013,9.7988853,9.4105520,21.09
8,5.7440834,9.7982635,9.3997030,21.08
9,5.7441163,9.7981520,9.3895636,21.10
10,5.7443037,9.7975121,9.3785648,21.06
11,5.7445731,9.7965937,9.3687620,21.08
12,5.7443705,9.7972841,9.3567543,21.06
13,5.7445121,9.7968016,9.3459368,21.05
14,5.7439489,9.7987232,9.3349438,21.01
15,5.7443714,9.7972813,9.3269300,21.01
16,5.7440758,9.7982903,9.3148165,20.95
17,5.7442737,9.7976151,9.3051758,20.93
18,5.7443748,9.7972698,9.2967167,20.92
19,5.7443094,9.7974930,9.2849150,20.94
20,5.7442970,9.7975349,9.2733488,20.99
21,5.7438860,9.7989368,9.2619324,20.98
22,5.7442789,9.7975969,9.2537851,21.01
23,5.7439737,9.7986383,9.2408581,21.00
24,5.7444482,9.7970190,9.2306471,21.04
25,5.7442436,9.7977171,9.2212505,21.03
26,5.7444801,9.7969103,9.2094374,21.06
27,5.7442713,9.7976227,9.1978502,21.06
28,5.7438240,9.7991495,9.1870403,21.02
29,5.7440767,9.7982864,9.1789513,21.09
30,5.7440319,9.7984400,9.1649446,21.11
31,5.7445145,9.7967930,9.1536503,21.15
32,5.7437925,9.7992563,9.1410866,21.12
