Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438278,9.7991362,9.4829750,16.97
2,5.7436504,9.7997408,9.4721260,16.99
3,5.7439027,9.7988796,9.4603901,16.98
4,5.7441874,9.7979088,9.4491920,16.97
5,5.7439489,9.7987232,9.4381161,16.97
6,5.7441177,9.7981462,9.4263678,16.97
7,5.7437139,9.7995253,9.4142952,16.90
8,5.7439280,9.7987947,9.4043951,16.92
9,5.7435880,9.7999544,9.3914890,16.94
10,5.7438307,9.7991257,9.3801737,16.91
11,5.7441421,9.7980642,9.3699484,16.94
12,5.7439680,9.7986574,9.3563614,16.87
13,5.7439289,9.7987909,9.3440742,16.91
14,5.7436304,9.7998095,9.3316994,16.90
15,5.7438555,9.7990417,9.3224859,16.91
16,5.7437181,9.7995100,9.3086472,16.93
17,5.7439303,9.7987862,9.2974243,16.93
18,5.7439718,9.7986450,9.2883892,16.92
19,5.7440329,9.7984362,9.2752342,16.95
20,5.7439480,9.7987261,9.2627840,16.92
21,5.7437606,9.7993650,9.2508459,16.93
22,5.7439303,9.7987862,9.2427273,16.92
23,5.7438359,9.7991085,9.2290916,16.91
24,5.7440462,9.7983904,9.2182751,16.91
25,5.7439098,9.7988558,9.2100668,16.93
26,5.7440929,9.7982311,9.1975937,16.84
27,5.7437558,9.7993813,9.1849689,16.91
28,5.7437220,9.7994976,9.1740656,16.88
29,5.7436914,9.7996006,9.1643038,16.87
30,5.7438273,9.7991371,9.1521749,16.88
31,5.7441559,9.7980165,9.1411028,16.87
32,5.7439308,9.7987843,9.1317205,16.84
