Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437329,9.7994595,9.4911070,18.88
2,5.7454329,9.7936621,9.5046101,18.90
3,5.7440400,9.7984123,9.4985676,18.93
4,5.7432060,9.8012581,9.4600620,18.93
5,5.7452278,9.7943602,9.4492016,18.98
6,5.7442832,9.7975817,9.4386845,18.96
7,5.7430305,9.8018570,9.4224529,18.99
8,5.7445827,9.7965603,9.4139223,18.99
9,5.7449007,9.7954760,9.4316864,18.97
10,5.7433462,9.8007793,9.4211235,18.93
11,5.7437754,9.7993155,9.3841476,18.91
12,5.7452984,9.7941198,9.3718300,18.87
13,5.7439308,9.7987843,9.3634367,18.84
14,5.7430696,9.8017235,9.3485718,18.84
15,5.7452412,9.7943153,9.3425589,18.83
16,5.7442551,9.7976780,9.3598423,18.84
17,5.7429161,9.8022470,9.3440275,18.84
18,5.7447362,9.7960377,9.3093233,18.86
19,5.7451134,9.7947512,9.2963886,18.86
20,5.7435122,9.8002129,9.2855558,18.87
21,5.7433519,9.8007593,9.2709188,18.84
22,5.7450237,9.7950563,9.2753897,18.94
23,5.7441120,9.7981663,9.2828808,18.85
24,5.7427912,9.8026733,9.2570829,18.83
25,5.7450199,9.7950697,9.2306309,18.86
26,5.7448125,9.7957773,9.2190428,18.85
27,5.7433605,9.8007307,9.2044897,18.89
28,5.7431002,9.8016186,9.1930456,18.89
29,5.7453671,9.7938862,9.2051220,18.86
30,5.7440438,9.7983990,9.2044868,18.88
31,5.7431355,9.8014994,9.1706686,18.85
32,5.7449555,9.7952890,9.1541843,18.91
