Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434769,9.8003330,9.4989920,22.32
2,5.7455006,9.7934303,9.5177040,22.28
3,5.7438774,9.7989664,9.5137863,22.29
4,5.7431393,9.8014860,9.4700069,22.27
5,5.7461920,9.7910738,9.4521837,22.24
6,5.7452326,9.7943439,9.4525499,22.25
7,5.7422400,9.8045559,9.4290037,22.26
8,5.7445068,9.7968197,9.4197779,22.22
9,5.7449903,9.7951708,9.4433193,22.26
10,5.7439165,9.7988329,9.4335861,22.26
11,5.7435875,9.7999554,9.3894100,22.21
12,5.7464962,9.7900372,9.3784037,22.21
13,5.7440991,9.7982101,9.3763113,22.20
14,5.7422504,9.8045206,9.3527269,22.19
15,5.7451534,9.7946138,9.3480434,22.18
16,5.7446833,9.7962179,9.3720655,22.16
17,5.7432847,9.8009892,9.3553772,22.16
18,5.7444687,9.7969494,9.3151245,22.12
19,5.7463284,9.7906094,9.3125992,22.10
20,5.7430606,9.8017540,9.3038893,22.12
21,5.7427216,9.8029118,9.2811699,22.14
22,5.7454052,9.7937555,9.2883215,22.18
23,5.7446175,9.7964420,9.3014927,22.22
24,5.7427926,9.8026686,9.2802029,22.23
25,5.7452641,9.7942371,9.2456322,22.19
26,5.7463813,9.7904291,9.2433271,22.22
27,5.7423115,9.8043118,9.2290401,22.20
28,5.7433271,9.8008442,9.2082005,22.24
29,5.7456656,9.7928686,9.2241173,22.25
30,5.7442789,9.7975969,9.2279501,22.24
31,5.7428923,9.8023281,9.1989841,22.23
32,5.7453814,9.7938375,9.1730442,22.23
