Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434053,9.8005772,9.5542965,14.83
2,5.7485895,9.7829084,9.6355791,14.82
3,5.7411156,9.8083963,9.6321268,14.76
4,5.7401485,9.8117018,9.5410843,14.82
5,5.7474251,9.7868729,9.5280094,14.81
6,5.7440138,9.7985010,9.5142994,14.83
7,5.7403088,9.8111544,9.4927711,14.82
8,5.7454610,9.7935658,9.4892721,14.88
9,5.7474914,9.7866478,9.5636778,14.81
10,5.7394161,9.8142061,9.5403681,14.84
11,5.7424116,9.8039703,9.4490976,14.82
12,5.7472935,9.7873220,9.4437284,14.84
13,5.7431684,9.8013859,9.4340925,14.84
14,5.7397642,9.8130159,9.4032593,14.85
15,5.7477379,9.7858076,9.4296255,14.87
16,5.7458701,9.7921705,9.4914274,14.86
17,5.7386665,9.8167706,9.4495945,14.86
18,5.7447634,9.7959442,9.3685179,14.92
19,5.7460556,9.7915382,9.3649635,14.92
20,5.7427416,9.8028431,9.3514442,14.93
21,5.7394867,9.8139648,9.3266535,14.81
22,5.7490158,9.7814579,9.3739033,14.90
23,5.7442417,9.7977238,9.4123659,14.93
24,5.7383471,9.8178635,9.3465166,14.89
25,5.7466054,9.7896652,9.2882481,14.93
26,5.7449994,9.7951393,9.2858858,14.97
27,5.7420311,9.8052692,9.2693434,14.94
28,5.7412481,9.8079433,9.2456551,14.96
29,5.7487078,9.7825060,9.3115149,14.95
30,5.7427506,9.8028116,9.3300486,14.93
31,5.7384238,9.8176012,9.2549791,14.93
32,5.7476430,9.7861309,9.2199364,14.92
