Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448664,9.7955933,9.4742451,18.82
2,5.7448087,9.7957907,9.4611235,18.80
3,5.7434797,9.8003235,9.4475479,18.78
4,5.7433696,9.8006992,9.4321690,18.82
5,5.7454338,9.7936583,9.4402170,18.71
6,5.7444696,9.7969465,9.4463463,18.64
7,5.7433624,9.8007240,9.4190512,18.64
8,5.7451544,9.7946110,9.3976383,18.64
9,5.7449188,9.7954149,9.3875265,18.62
10,5.7435169,9.8001966,9.3735790,18.59
11,5.7433414,9.8007956,9.3644428,18.57
12,5.7453437,9.7939653,9.3765764,18.59
13,5.7441092,9.7981758,9.3732386,18.64
14,5.7430878,9.8016615,9.3381853,18.61
15,5.7448826,9.7955379,9.3234253,18.65
16,5.7444687,9.7969494,9.3138065,18.57
17,5.7433414,9.8007956,9.2979174,18.66
18,5.7439027,9.7988796,9.2919941,18.59
19,5.7451248,9.7947121,9.3061438,18.63
20,5.7438231,9.7991524,9.2976713,18.59
21,5.7432814,9.8010006,9.2605333,18.59
22,5.7451172,9.7947378,9.2497053,18.56
23,5.7440543,9.7983627,9.2393751,18.57
24,5.7429895,9.8019962,9.2238102,18.58
25,5.7445736,9.7965918,9.2160807,18.60
26,5.7447748,9.7959061,9.2328386,18.61
27,5.7432661,9.8010530,9.2216988,18.61
28,5.7440567,9.7983551,9.1860790,18.64
29,5.7452078,9.7944288,9.1734381,18.67
30,5.7438402,9.7990932,9.1652088,18.69
31,5.7430248,9.8018761,9.1510391,18.69
32,5.7451425,9.7946520,9.1464300,18.69
