Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444382,9.7970533,9.4895449,25.54
2,5.7451606,9.7945900,9.4887009,25.53
3,5.7443476,9.7973623,9.4813671,25.54
4,5.7447109,9.7961235,9.4627390,25.53
5,5.7453785,9.7938471,9.4515610,25.54
6,5.7445364,9.7967186,9.4408026,25.49
7,5.7437401,9.7994347,9.4329700,25.48
8,5.7445869,9.7965460,9.4278364,25.47
9,5.7450004,9.7951365,9.4298143,25.48
10,5.7439871,9.7985926,9.4159603,25.46
11,5.7447138,9.7961130,9.3983221,25.48
12,5.7451129,9.7947521,9.3878374,25.45
13,5.7444177,9.7971239,9.3759155,25.47
14,5.7439871,9.7985926,9.3685904,25.45
15,5.7447495,9.7959909,9.3620081,25.49
16,5.7449532,9.7952976,9.3668032,25.47
17,5.7442098,9.7978325,9.3489466,25.52
18,5.7449589,9.7952776,9.3347359,25.51
19,5.7449989,9.7951412,9.3255348,25.54
20,5.7441769,9.7979450,9.3157616,25.55
21,5.7440801,9.7982750,9.3071032,25.54
22,5.7445765,9.7965822,9.3012743,25.57
23,5.7445168,9.7967854,9.3057070,25.58
24,5.7443395,9.7973909,9.2847376,25.60
25,5.7448378,9.7956905,9.2742844,25.61
26,5.7448950,9.7954960,9.2621441,25.63
27,5.7440462,9.7983904,9.2515287,25.66
28,5.7442107,9.7978296,9.2444706,25.69
29,5.7447090,9.7961302,9.2402096,25.69
30,5.7443457,9.7973690,9.2413216,25.73
31,5.7443233,9.7974453,9.2190056,25.76
32,5.7450166,9.7950811,9.2087898,25.70
