Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440577,9.7983513,9.4781008,16.51
2,5.7439899,9.7985821,9.4699240,16.52
3,5.7439795,9.7986183,9.4573545,16.53
4,5.7441816,9.7979288,9.4484367,16.56
5,5.7439084,9.7988605,9.4365950,16.51
6,5.7441559,9.7980165,9.4253969,16.51
7,5.7439709,9.7986479,9.4142570,16.49
8,5.7441339,9.7980909,9.4039068,16.51
9,5.7438955,9.7989044,9.3951273,16.51
10,5.7439661,9.7986641,9.3832159,16.50
11,5.7441816,9.7979288,9.3741541,16.50
12,5.7440028,9.7985382,9.3618460,16.50
13,5.7441521,9.7980299,9.3516874,16.48
14,5.7439756,9.7986317,9.3411646,16.45
15,5.7440777,9.7982836,9.3322849,16.48
16,5.7438669,9.7990026,9.3219042,16.48
17,5.7440920,9.7982340,9.3106375,16.45
18,5.7441187,9.7981434,9.3016386,16.48
19,5.7440033,9.7985373,9.2893600,16.49
20,5.7440577,9.7983513,9.2793102,16.47
21,5.7439337,9.7987747,9.2692356,16.51
22,5.7442031,9.7978554,9.2604990,16.52
23,5.7437787,9.7993031,9.2484684,16.53
24,5.7442703,9.7976265,9.2382278,16.55
25,5.7439022,9.7988825,9.2290106,16.59
26,5.7440834,9.7982635,9.2158918,16.57
27,5.7439089,9.7988596,9.2046576,16.62
28,5.7439451,9.7987356,9.1937723,16.59
29,5.7441173,9.7981482,9.1867809,16.58
30,5.7438955,9.7989044,9.1745195,16.57
31,5.7442455,9.7977104,9.1655073,16.59
32,5.7439461,9.7987328,9.1556120,16.56
