Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445908,9.7965326,9.4755373,22.30
2,5.7443056,9.7975063,9.4641066,22.29
3,5.7440691,9.7983122,9.4540462,22.23
4,5.7443366,9.7974005,9.4473009,22.26
5,5.7442694,9.7976294,9.4360552,22.27
6,5.7444329,9.7970715,9.4256716,22.24
7,5.7441797,9.7979355,9.4167290,22.23
8,5.7445803,9.7965689,9.4050894,22.22
9,5.7441759,9.7979488,9.3937769,22.21
10,5.7440720,9.7983027,9.3843298,22.23
11,5.7442513,9.7976913,9.3770037,22.18
12,5.7443061,9.7975035,9.3665752,22.22
13,5.7444048,9.7971678,9.3565798,22.22
14,5.7442608,9.7976589,9.3463154,22.17
15,5.7445345,9.7967253,9.3357382,22.22
16,5.7441082,9.7981796,9.3242683,22.17
17,5.7443123,9.7974825,9.3154898,22.20
18,5.7441912,9.7978954,9.3067827,22.18
19,5.7443151,9.7974730,9.2978277,22.20
20,5.7444835,9.7968988,9.2880545,22.20
21,5.7443333,9.7974110,9.2773714,22.18
22,5.7445016,9.7968369,9.2668123,22.22
23,5.7440519,9.7983713,9.2562351,22.23
24,5.7443590,9.7973232,9.2481899,22.23
25,5.7441516,9.7980309,9.2382202,22.22
26,5.7442980,9.7975321,9.2300091,22.25
27,5.7443991,9.7971869,9.2204189,22.22
28,5.7443862,9.7972307,9.2089853,22.25
29,5.7443962,9.7971964,9.1986084,22.23
30,5.7439251,9.7988043,9.1881504,22.22
31,5.7443790,9.7972555,9.1821451,22.22
32,5.7441216,9.7981339,9.1697569,22.23
