Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433243,9.8008537,9.4951696,13.81
2,5.7447138,9.7961130,9.5146685,13.74
3,5.7432261,9.8011894,9.5056362,13.79
4,5.7428832,9.8023596,9.4624891,13.79
5,5.7449942,9.7951574,9.4497271,13.82
6,5.7437277,9.7994776,9.4438181,13.89
7,5.7423310,9.8042450,9.4255991,13.81
8,5.7443166,9.7974682,9.4147472,13.81
9,5.7442083,9.7978373,9.4364471,13.86
10,5.7426033,9.8033152,9.4199657,13.79
11,5.7438688,9.7989960,9.3816328,13.79
12,5.7449408,9.7953396,9.3690577,13.77
13,5.7428789,9.8023748,9.3600721,13.76
14,5.7426233,9.8032465,9.3429661,13.74
15,5.7444515,9.7970085,9.3415194,13.69
16,5.7440271,9.7984562,9.3558197,13.71
17,5.7421870,9.8047371,9.3332911,13.72
18,5.7447557,9.7959709,9.2992163,13.76
19,5.7447042,9.7961464,9.2906485,13.73
20,5.7424455,9.8038540,9.2757683,13.78
21,5.7425289,9.8035688,9.2608433,13.78
22,5.7448273,9.7957268,9.2720499,13.74
23,5.7436829,9.7996302,9.2760277,13.73
24,5.7423482,9.8041868,9.2451429,13.72
25,5.7447681,9.7959280,9.2234230,13.72
26,5.7447510,9.7959871,9.2136946,13.80
27,5.7425461,9.8035107,9.1961155,13.77
28,5.7423639,9.8041325,9.1854763,13.72
29,5.7451181,9.7947350,9.1989937,13.76
30,5.7433090,9.8009062,9.1979856,13.70
31,5.7428355,9.8025227,9.1593266,13.73
32,5.7446442,9.7963505,9.1468544,13.69
