Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7465758,9.7897663,9.5518999,21.15
2,5.7471361,9.7878571,9.5626040,21.12
3,5.7424345,9.8038921,9.5484953,21.18
4,5.7401037,9.8118544,9.5112286,21.17
5,5.7523546,9.7701063,9.5945606,21.15
6,5.7449913,9.7951670,9.6369362,21.20
7,5.7363276,9.8247766,9.5626612,21.18
8,5.7475858,9.7863264,9.4898462,21.12
9,5.7465420,9.7898817,9.4923239,21.18
10,5.7417612,9.8061905,9.4749966,21.18
11,5.7419157,9.8056631,9.4404926,21.16
12,5.7525005,9.7696104,9.5445299,21.18
13,5.7423058,9.8043318,9.5618525,21.19
14,5.7369957,9.8224888,9.4667673,21.23
15,5.7491388,9.7810402,9.4292374,21.25
16,5.7458601,9.7922049,9.4231205,21.23
17,5.7412624,9.8078947,9.3989649,21.24
18,5.7438612,9.7990217,9.3820171,21.22
19,5.7518644,9.7717714,9.4910526,21.19
20,5.7400441,9.8120594,9.4804430,21.18
21,5.7388611,9.8161039,9.3800802,21.20
22,5.7496595,9.7792683,9.3557348,21.26
23,5.7448673,9.7955894,9.3523006,21.23
24,5.7394152,9.8142099,9.3286247,21.24
25,5.7481737,9.7843246,9.3325796,21.20
26,5.7499418,9.7783079,9.4309645,21.18
27,5.7383595,9.8178205,9.3999186,21.24
28,5.7412672,9.8078785,9.2962246,21.18
29,5.7491703,9.7809324,9.2920856,21.17
30,5.7438030,9.7992201,9.2837296,21.17
31,5.7389584,9.8157721,9.2569294,21.08
32,5.7505322,9.7763004,9.2938852,21.12
