Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443838,9.7972393,9.4679403,28.41
2,5.7448778,9.7955542,9.4633942,28.41
3,5.7447014,9.7961559,9.4538784,28.39
4,5.7447739,9.7959089,9.4436579,28.35
5,5.7445936,9.7965231,9.4306726,28.26
6,5.7448616,9.7956095,9.4221468,28.23
7,5.7445879,9.7965431,9.4115124,28.21
8,5.7447400,9.7960243,9.4022799,28.27
9,5.7449236,9.7953987,9.3974600,28.25
10,5.7448139,9.7957716,9.3897867,28.26
11,5.7446189,9.7964373,9.3790569,28.24
12,5.7449026,9.7954693,9.3667316,28.25
13,5.7448492,9.7956524,9.3578081,28.24
14,5.7445335,9.7967281,9.3483610,28.32
15,5.7448750,9.7955637,9.3392382,28.25
16,5.7448082,9.7957916,9.3338261,28.25
17,5.7446804,9.7962275,9.3258848,28.26
18,5.7446470,9.7963409,9.3160591,28.25
19,5.7449980,9.7951441,9.3034897,28.28
20,5.7448740,9.7955675,9.2944422,28.30
21,5.7445664,9.7966166,9.2853661,28.29
22,5.7449594,9.7952766,9.2784605,28.35
23,5.7447734,9.7959099,9.2714415,28.40
24,5.7448473,9.7956581,9.2640038,28.38
25,5.7445288,9.7967443,9.2536535,28.44
26,5.7450218,9.7950630,9.2427092,28.40
27,5.7447691,9.7959251,9.2337685,28.42
28,5.7444534,9.7970018,9.2238913,28.37
29,5.7450609,9.7949295,9.2183418,28.41
30,5.7446651,9.7962790,9.2102757,28.38
31,5.7447529,9.7959805,9.2019854,28.47
32,5.7443757,9.7972660,9.1900272,28.43
