Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444286,9.7970867,9.5024853,21.48
2,5.7452641,9.7942371,9.5268936,21.51
3,5.7437115,9.7995329,9.5192871,21.52
4,5.7433214,9.8008642,9.4727449,21.48
5,5.7468300,9.7889004,9.4602079,21.51
6,5.7445488,9.7966766,9.4583836,21.57
7,5.7418966,9.8057280,9.4325981,21.61
8,5.7451553,9.7946072,9.4247150,21.62
9,5.7448087,9.7957907,9.4520798,21.63
10,5.7436047,9.7998972,9.4379206,21.62
11,5.7438688,9.7989960,9.3923225,21.67
12,5.7464895,9.7900600,9.3861637,21.70
13,5.7434092,9.8005638,9.3780165,21.69
14,5.7421665,9.8048067,9.3520060,21.70
15,5.7457170,9.7926922,9.3593044,21.73
16,5.7446508,9.7963285,9.3751431,21.68
17,5.7428451,9.8024902,9.3539925,21.64
18,5.7450814,9.7948599,9.3140230,21.62
19,5.7464914,9.7900543,9.3130884,21.55
20,5.7426991,9.8029881,9.2997255,21.56
21,5.7430825,9.8016796,9.2780447,21.56
22,5.7457581,9.7925529,9.2950287,21.55
23,5.7444987,9.7968473,9.3037605,21.60
24,5.7425690,9.8034325,9.2736187,21.53
25,5.7451820,9.7945166,9.2406750,21.55
26,5.7462587,9.7908468,9.2396126,21.52
27,5.7422485,9.8045273,9.2197638,21.60
28,5.7433424,9.8007927,9.2031107,21.60
29,5.7454472,9.7936125,9.2184124,21.56
30,5.7438841,9.7989435,9.2179518,21.56
31,5.7430696,9.8017235,9.1801271,21.55
32,5.7457590,9.7925501,9.1577539,21.56
