Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439122,9.7988482,9.4735212,19.64
2,5.7442636,9.7976484,9.4666443,19.66
3,5.7439966,9.7985601,9.4535685,19.70
4,5.7442589,9.7976656,9.4433413,19.69
5,5.7441435,9.7980585,9.4348850,19.63
6,5.7442713,9.7976227,9.4220219,19.69
7,5.7441654,9.7979841,9.4104052,19.64
8,5.7439866,9.7985945,9.4003286,19.70
9,5.7442331,9.7977533,9.3931379,19.67
10,5.7440624,9.7983351,9.3799019,19.69
11,5.7443647,9.7973042,9.3700218,19.64
12,5.7440395,9.7984133,9.3604593,19.67
13,5.7444329,9.7970715,9.3481379,19.65
14,5.7441745,9.7979527,9.3368807,19.62
15,5.7441230,9.7981291,9.3265171,19.61
16,5.7442174,9.7978067,9.3196058,19.62
17,5.7442088,9.7978363,9.3072948,19.64
18,5.7444148,9.7971334,9.2975845,19.63
19,5.7441154,9.7981548,9.2879744,19.61
20,5.7444019,9.7971773,9.2760324,19.55
21,5.7440815,9.7982702,9.2649088,19.60
22,5.7442160,9.7978115,9.2551765,19.54
23,5.7441263,9.7981176,9.2467842,19.50
24,5.7441697,9.7979698,9.2353621,19.49
25,5.7443805,9.7972498,9.2258444,19.46
26,5.7440519,9.7983713,9.2133121,19.46
27,5.7443433,9.7973776,9.2027502,19.45
28,5.7439919,9.7985754,9.1917267,19.51
29,5.7443314,9.7974176,9.1829453,19.51
30,5.7439775,9.7986250,9.1720982,19.49
31,5.7442288,9.7977676,9.1616850,19.50
32,5.7442341,9.7977495,9.1529093,19.45
