Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433171,9.8008785,9.4967499,19.95
2,5.7455730,9.7931833,9.5131645,19.96
3,5.7439580,9.7986917,9.5146723,19.91
4,5.7432117,9.8012381,9.4782438,19.90
5,5.7450981,9.7948027,9.4585209,19.90
6,5.7453814,9.7938375,9.4561729,19.88
7,5.7424126,9.8039665,9.4339476,19.89
8,5.7436390,9.7997799,9.4249516,19.88
9,5.7455263,9.7933426,9.4433584,19.87
10,5.7437429,9.7994251,9.4380417,19.83
11,5.7433047,9.8009214,9.3962049,19.85
12,5.7459383,9.7919388,9.3828764,19.77
13,5.7447886,9.7958584,9.3812990,19.78
14,5.7424440,9.8038588,9.3589220,19.78
15,5.7448158,9.7957649,9.3512516,19.82
16,5.7445736,9.7965918,9.3746014,19.79
17,5.7436919,9.7995996,9.3614435,19.82
18,5.7435513,9.8000793,9.3193083,19.84
19,5.7459917,9.7917566,9.3074121,19.86
20,5.7438374,9.7991028,9.3037014,19.92
21,5.7426648,9.8031054,9.2812500,19.94
22,5.7452002,9.7944546,9.2795553,19.88
23,5.7447610,9.7959528,9.2997608,19.92
24,5.7429676,9.8020716,9.2819386,19.90
25,5.7446442,9.7963505,9.2455645,19.93
26,5.7459850,9.7917795,9.2380304,19.89
27,5.7427044,9.8029699,9.2277765,19.87
28,5.7430897,9.8016548,9.2096319,19.84
29,5.7454014,9.7937689,9.2197962,19.87
30,5.7444777,9.7969179,9.2277422,19.88
31,5.7426491,9.8031588,9.2038212,19.88
32,5.7450967,9.7948074,9.1727705,19.82
