Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433729,9.8006878,9.5071249,19.45
2,5.7455888,9.7931299,9.5273647,19.43
3,5.7438936,9.7989111,9.5278902,19.40
4,5.7428679,9.8024120,9.4876890,19.34
5,5.7456703,9.7928514,9.4660263,19.38
6,5.7454586,9.7935743,9.4644604,19.31
7,5.7420464,9.8052168,9.4413776,19.27
8,5.7441540,9.7980232,9.4329338,19.24
9,5.7451429,9.7946501,9.4575825,19.24
10,5.7435989,9.7999172,9.4509087,19.21
11,5.7432122,9.8012362,9.4049044,19.25
12,5.7464666,9.7901382,9.3906927,19.27
13,5.7444372,9.7970572,9.3901978,19.23
14,5.7418594,9.8058558,9.3675251,19.19
15,5.7448950,9.7954960,9.3611841,19.26
16,5.7447472,9.7959995,9.3877659,19.22
17,5.7434464,9.8004379,9.3745298,19.24
18,5.7436905,9.7996044,9.3297596,19.22
19,5.7464724,9.7901192,9.3235769,19.22
20,5.7432899,9.8009720,9.3181190,19.18
21,5.7422104,9.8046570,9.2940397,19.21
22,5.7454271,9.7936811,9.3013000,19.22
23,5.7445445,9.7966909,9.3186159,19.22
24,5.7427702,9.8027458,9.2987118,19.25
25,5.7448244,9.7957363,9.2597799,19.25
26,5.7463183,9.7906437,9.2580681,19.22
27,5.7425308,9.8035622,9.2450895,19.21
28,5.7428961,9.8023157,9.2246714,19.18
29,5.7455773,9.7931690,9.2413197,19.11
30,5.7441168,9.7981501,9.2505274,19.11
31,5.7424936,9.8036900,9.2233810,19.08
32,5.7452192,9.7943897,9.1913929,19.07
