Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434330,9.8004827,9.4905815,16.35
2,5.7446213,9.7964287,9.5000534,16.34
3,5.7426624,9.8031130,9.4873848,16.37
4,5.7436781,9.7996464,9.4582491,16.38
5,5.7444248,9.7970991,9.4485912,16.30
6,5.7436047,9.7998972,9.4326029,16.33
7,5.7427354,9.8028650,9.4214392,16.31
8,5.7438021,9.7992239,9.4110413,16.36
9,5.7443471,9.7973642,9.4242764,16.28
10,5.7425094,9.8036356,9.4032421,16.28
11,5.7441154,9.7981548,9.3799324,16.32
12,5.7442694,9.7976294,9.3691406,16.31
13,5.7436247,9.7998295,9.3548536,16.28
14,5.7428427,9.8024979,9.3433981,16.29
15,5.7440853,9.7982569,9.3368511,16.27
16,5.7439399,9.7987537,9.3476429,16.31
17,5.7426305,9.8032227,9.3198957,16.31
18,5.7443852,9.7972345,9.3016129,16.31
19,5.7439480,9.7987261,9.2886906,16.34
20,5.7434616,9.8003855,9.2765760,16.32
21,5.7428789,9.8023748,9.2659035,16.29
22,5.7445421,9.7966986,9.2632933,16.33
23,5.7434859,9.8003025,9.2677536,16.23
24,5.7430725,9.8017130,9.2359447,16.26
25,5.7443962,9.7971964,9.2239256,16.28
26,5.7437129,9.7995281,9.2094774,16.27
27,5.7430630,9.8017464,9.2000065,16.28
28,5.7429914,9.8019905,9.1902952,16.28
29,5.7447033,9.7961493,9.1929884,16.30
30,5.7429819,9.8020229,9.1903429,16.30
31,5.7432547,9.8010912,9.1571188,16.28
32,5.7444534,9.7970018,9.1475811,16.34
