Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434864,9.8003006,9.4726305,14.07
2,5.7437868,9.7992754,9.4594631,14.16
3,5.7439094,9.7988577,9.4481173,14.10
4,5.7437544,9.7993860,9.4370251,14.12
5,5.7438793,9.7989597,9.4248400,14.12
6,5.7437220,9.7994976,9.4127502,14.16
7,5.7438087,9.7992010,9.4001541,14.12
8,5.7435780,9.7999887,9.3898630,14.16
9,5.7435765,9.7999935,9.3769960,14.08
10,5.7439566,9.7986965,9.3666391,14.14
11,5.7436867,9.7996168,9.3534136,14.19
12,5.7438502,9.7990589,9.3421373,14.09
13,5.7437782,9.7993050,9.3293753,14.20
14,5.7437334,9.7994576,9.3172932,14.20
15,5.7434072,9.8005705,9.3064117,14.21
16,5.7436633,9.7996969,9.2936506,14.25
17,5.7438984,9.7988949,9.2846460,14.23
18,5.7436953,9.7995882,9.2708435,14.21
19,5.7434797,9.8003235,9.2591124,14.26
20,5.7434702,9.8003559,9.2463999,14.22
21,5.7436628,9.7996988,9.2329998,14.27
22,5.7434478,9.8004322,9.2190075,14.25
23,5.7438631,9.7990150,9.2059841,14.21
24,5.7439351,9.7987700,9.1963682,14.21
25,5.7436819,9.7996340,9.1824198,14.23
26,5.7435627,9.8000402,9.1713552,14.21
27,5.7434072,9.8005705,9.1576376,14.24
28,5.7437181,9.7995100,9.1458340,14.26
29,5.7434111,9.8005581,9.1331081,14.25
30,5.7437420,9.7994289,9.1213741,14.19
31,5.7438173,9.7991714,9.1111889,14.21
32,5.7438517,9.7990551,9.0979919,14.17
