Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440062,9.7985277,9.4720755,19.14
2,5.7444015,9.7971783,9.4645405,19.13
3,5.7440276,9.7984543,9.4619293,19.15
4,5.7441344,9.7980900,9.4409714,19.17
5,5.7445517,9.7966671,9.4301758,19.22
6,5.7443109,9.7974882,9.4185610,19.21
7,5.7435322,9.8001442,9.4068489,19.22
8,5.7439604,9.7986832,9.4004412,19.22
9,5.7444429,9.7970371,9.3936625,19.25
10,5.7438021,9.7992239,9.3856506,19.20
11,5.7440786,9.7982807,9.3659315,19.22
12,5.7446780,9.7962351,9.3528652,19.26
13,5.7441897,9.7979012,9.3408089,19.18
14,5.7435951,9.7999306,9.3287497,19.23
15,5.7440443,9.7983971,9.3204536,19.22
16,5.7444267,9.7970924,9.3168287,19.21
17,5.7437463,9.7994137,9.3037691,19.22
18,5.7440729,9.7982998,9.2864523,19.17
19,5.7446628,9.7962875,9.2733355,19.24
20,5.7440310,9.7984428,9.2608805,19.20
21,5.7436323,9.7998028,9.2488213,19.20
22,5.7442126,9.7978230,9.2400961,19.20
23,5.7443652,9.7973022,9.2405205,19.23
24,5.7438068,9.7992077,9.2232313,19.26
25,5.7442341,9.7977495,9.2083826,19.29
26,5.7446694,9.7962646,9.1971712,19.23
27,5.7440109,9.7985106,9.1850643,19.26
28,5.7439251,9.7988043,9.1744995,19.32
29,5.7441473,9.7980461,9.1649170,19.32
30,5.7443199,9.7974567,9.1654167,19.34
31,5.7444010,9.7971811,9.1460209,19.28
32,5.7442627,9.7976522,9.1335564,19.25
