Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7451487,9.7946310,9.4836521,19.86
2,5.7451715,9.7945528,9.4741669,19.89
3,5.7430563,9.8017693,9.4594021,19.90
4,5.7434344,9.8004780,9.4478893,19.92
5,5.7453799,9.7938423,9.4612741,19.92
6,5.7440548,9.7983618,9.4620342,20.00
7,5.7432594,9.8010759,9.4309940,19.97
8,5.7449961,9.7951508,9.4098959,19.94
9,5.7451210,9.7947254,9.4025726,19.99
10,5.7431288,9.8015213,9.3855228,19.97
11,5.7434974,9.8002634,9.3774185,19.97
12,5.7452898,9.7941494,9.3917236,19.97
13,5.7440886,9.7982464,9.3885622,19.99
14,5.7431145,9.8015699,9.3505735,20.02
15,5.7453213,9.7940416,9.3362408,19.97
16,5.7446814,9.7962246,9.3301945,20.00
17,5.7426696,9.8030891,9.3111315,20.04
18,5.7442060,9.7978458,9.3043699,20.04
19,5.7450418,9.7949953,9.3229485,20.06
20,5.7436852,9.7996225,9.3129997,20.04
21,5.7433348,9.8008184,9.2738075,20.04
22,5.7453690,9.7938795,9.2609577,20.04
23,5.7440605,9.7983418,9.2556372,20.04
24,5.7428327,9.8025322,9.2377110,20.03
25,5.7450323,9.7950268,9.2316113,20.02
26,5.7444115,9.7971449,9.2517147,20.08
27,5.7431164,9.8015642,9.2371025,20.07
28,5.7442122,9.7978249,9.1996269,20.12
29,5.7455015,9.7934275,9.1877470,20.10
30,5.7435398,9.8001184,9.1798744,20.15
31,5.7431202,9.8015509,9.1624775,20.12
32,5.7450504,9.7949657,9.1643610,20.09
