Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435389,9.8001213,9.4887867,15.45
2,5.7446508,9.7963285,9.5021477,15.49
3,5.7431793,9.8013487,9.4928913,15.41
4,5.7433724,9.8006897,9.4558134,15.44
5,5.7447586,9.7959604,9.4451132,15.44
6,5.7438107,9.7991943,9.4329262,15.41
7,5.7427616,9.8027744,9.4203339,15.39
8,5.7441850,9.7979174,9.4101934,15.44
9,5.7442398,9.7977304,9.4259510,15.42
10,5.7427044,9.8029699,9.4125576,15.48
11,5.7439890,9.7985859,9.3786583,15.50
12,5.7445784,9.7965755,9.3655920,15.47
13,5.7435608,9.8000469,9.3549986,15.43
14,5.7429266,9.8022118,9.3414698,15.42
15,5.7446680,9.7962694,9.3374949,15.41
16,5.7438364,9.7991066,9.3493690,15.43
17,5.7425995,9.8033285,9.3293018,15.40
18,5.7444525,9.7970047,9.3021574,15.45
19,5.7442980,9.7975321,9.2891712,15.38
20,5.7433672,9.8007078,9.2779684,15.39
21,5.7428718,9.8023987,9.2661533,15.40
22,5.7447996,9.7958212,9.2707376,15.44
23,5.7437611,9.7993631,9.2741442,15.41
24,5.7426300,9.8032236,9.2452497,15.32
25,5.7445374,9.7967148,9.2276545,15.39
26,5.7440214,9.7984753,9.2145414,15.42
27,5.7431488,9.8014526,9.2014360,15.41
28,5.7428942,9.8023214,9.1934137,15.35
29,5.7448959,9.7954931,9.2025366,15.34
30,5.7436571,9.7997179,9.1978254,15.33
31,5.7428770,9.8023815,9.1629353,15.38
32,5.7444744,9.7969303,9.1508389,15.37
