Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441158,9.7981529,9.4718704,19.62
2,5.7442951,9.7975416,9.4637995,19.65
3,5.7441268,9.7981157,9.4529839,19.61
4,5.7442989,9.7975292,9.4420376,19.57
5,5.7440958,9.7982216,9.4323959,19.61
6,5.7442160,9.7978115,9.4191532,19.61
7,5.7442522,9.7976885,9.4092655,19.59
8,5.7441816,9.7979288,9.3989935,19.59
9,5.7443419,9.7973814,9.3918962,19.59
10,5.7441864,9.7979126,9.3804007,19.58
11,5.7443056,9.7975063,9.3707361,19.57
12,5.7440414,9.7984066,9.3614798,19.55
13,5.7441578,9.7980099,9.3489561,19.58
14,5.7441483,9.7980423,9.3383751,19.57
15,5.7441673,9.7979774,9.3280420,19.57
16,5.7442656,9.7976418,9.3205423,19.59
17,5.7441111,9.7981691,9.3085823,19.57
18,5.7441888,9.7979050,9.2992582,19.59
19,5.7440457,9.7983923,9.2884521,19.57
20,5.7441864,9.7979126,9.2765036,19.60
21,5.7440786,9.7982807,9.2661686,19.58
22,5.7441797,9.7979355,9.2559671,19.58
23,5.7441511,9.7980328,9.2472954,19.56
24,5.7440758,9.7982903,9.2360306,19.58
25,5.7441716,9.7979631,9.2262497,19.57
26,5.7439580,9.7986917,9.2144146,19.59
27,5.7441502,9.7980366,9.2036905,19.66
28,5.7440581,9.7983503,9.1930151,19.59
29,5.7442575,9.7976704,9.1839161,19.57
30,5.7441244,9.7981243,9.1751156,19.61
31,5.7441115,9.7981682,9.1640053,19.61
32,5.7440891,9.7982445,9.1540470,19.58
