Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443929,9.7972078,9.5682926,23.72
2,5.7513247,9.7736063,9.7224169,23.72
3,5.7454882,9.7934732,9.6837158,23.78
4,5.7310848,9.8427610,9.6184578,23.74
5,5.7524085,9.7699232,9.5689011,23.70
6,5.7446327,9.7963896,9.5647964,23.69
7,5.7401037,9.8118544,9.5308886,23.73
8,5.7501574,9.7775745,9.5297899,23.75
9,5.7473116,9.7872601,9.6379795,23.78
10,5.7450514,9.7949619,9.6262436,23.77
11,5.7339125,9.8330555,9.5173159,23.72
12,5.7504501,9.7765789,9.4964905,23.73
13,5.7444019,9.7971773,9.5021353,23.81
14,5.7376490,9.8202524,9.4571600,23.82
15,5.7565122,9.7559986,9.5250101,23.81
16,5.7432494,9.8011103,9.5616112,23.80
17,5.7408581,9.8092766,9.5689192,23.83
18,5.7397380,9.8131056,9.4287357,23.80
19,5.7486267,9.7827826,9.4329185,23.82
20,5.7442780,9.7976007,9.4346724,23.86
21,5.7361736,9.8253050,9.3922768,23.89
22,5.7580895,9.7506542,9.5087290,23.89
23,5.7434850,9.8003063,9.4956465,23.89
24,5.7369308,9.8227110,9.5061369,23.91
25,5.7452350,9.7943363,9.3706894,23.89
26,5.7470140,9.7882738,9.3641768,23.90
27,5.7432852,9.8009872,9.3618345,23.92
28,5.7382550,9.8181782,9.3099165,23.93
29,5.7570066,9.7543230,9.4795647,23.94
30,5.7441235,9.7981272,9.4275131,23.91
31,5.7326107,9.8375216,9.4102774,23.97
32,5.7501450,9.7776165,9.3098173,23.99
