Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7453184,9.7940521,9.4907303,24.05
2,5.7447100,9.7961264,9.4780169,24.02
3,5.7438631,9.7990150,9.4652224,24.04
4,5.7442675,9.7976360,9.4622087,24.05
5,5.7455635,9.7932167,9.4722843,24.05
6,5.7438049,9.7992144,9.4665127,24.04
7,5.7440858,9.7982559,9.4352350,24.11
8,5.7454333,9.7936602,9.4242744,24.06
9,5.7446222,9.7964258,9.4137135,24.06
10,5.7436953,9.7995882,9.4014788,24.03
11,5.7445221,9.7967672,9.3954344,24.02
12,5.7452278,9.7943602,9.4065771,24.04
13,5.7433662,9.8007116,9.3924389,23.98
14,5.7443004,9.7975235,9.3610516,24.00
15,5.7451859,9.7945042,9.3487663,24.02
16,5.7442780,9.7976007,9.3378706,24.02
17,5.7435284,9.8001575,9.3273516,24.06
18,5.7450538,9.7949543,9.3205481,24.04
19,5.7452016,9.7944508,9.3362503,24.09
20,5.7435360,9.8001308,9.3180399,24.09
21,5.7451277,9.7947016,9.2952557,24.04
22,5.7450962,9.7948093,9.2809572,24.05
23,5.7440825,9.7982674,9.2694693,24.08
24,5.7439117,9.7988491,9.2583981,24.09
25,5.7451720,9.7945509,9.2562971,24.05
26,5.7446613,9.7962923,9.2660532,24.04
27,5.7433419,9.8007936,9.2394199,24.03
28,5.7450008,9.7951345,9.2206287,24.02
29,5.7450781,9.7948713,9.2084513,24.00
30,5.7439485,9.7987242,9.1974602,24.06
31,5.7439895,9.7985849,9.1898088,24.07
32,5.7454162,9.7937183,9.1945744,24.10
