Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439098,9.7988558,9.4895945,24.41
2,5.7454429,9.7936277,9.5018997,24.39
3,5.7439461,9.7987328,9.4948893,24.39
4,5.7436838,9.7996273,9.4600449,24.39
5,5.7454214,9.7937002,9.4486151,24.35
6,5.7445450,9.7966890,9.4406853,24.42
7,5.7433381,9.8008070,9.4242430,24.36
8,5.7445116,9.7968025,9.4189892,24.35
9,5.7451301,9.7946939,9.4351463,24.37
10,5.7436180,9.7998514,9.4247293,24.37
11,5.7444401,9.7970467,9.3912020,24.37
12,5.7454863,9.7934799,9.3792515,24.32
13,5.7442846,9.7975769,9.3729191,24.33
14,5.7433028,9.8009272,9.3583975,24.32
15,5.7451849,9.7945070,9.3524094,24.26
16,5.7447968,9.7958307,9.3686581,24.26
17,5.7433472,9.8007765,9.3532257,24.24
18,5.7448931,9.7955027,9.3250589,24.22
19,5.7453165,9.7940588,9.3133755,24.25
20,5.7438688,9.7989960,9.3049459,24.23
21,5.7434998,9.8002558,9.2911253,24.25
22,5.7453442,9.7939644,9.2912378,24.27
23,5.7444448,9.7970304,9.3027887,24.26
24,5.7431889,9.8013163,9.2790346,24.34
25,5.7451477,9.7946339,9.2571602,24.28
26,5.7453279,9.7940187,9.2477131,24.33
27,5.7436776,9.7996483,9.2352505,24.36
28,5.7436428,9.7997675,9.2242537,24.37
29,5.7454348,9.7936554,9.2326956,24.34
30,5.7443695,9.7972879,9.2346840,24.36
31,5.7434082,9.8005676,9.2054253,24.36
32,5.7451000,9.7947960,9.1901093,24.38
