Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438197,9.7991638,9.4759808,19.14
2,5.7441626,9.7979937,9.4697838,19.17
3,5.7440543,9.7983627,9.4567404,19.19
4,5.7441988,9.7978706,9.4471073,19.18
5,5.7441168,9.7981501,9.4381971,19.15
6,5.7443943,9.7972031,9.4259634,19.14
7,5.7440443,9.7983971,9.4139900,19.17
8,5.7438679,9.7989988,9.4030333,19.15
9,5.7439871,9.7985926,9.3956137,19.16
10,5.7440901,9.7982407,9.3831329,19.17
11,5.7442498,9.7976961,9.3729267,19.18
12,5.7440538,9.7983646,9.3634958,19.13
13,5.7443786,9.7972565,9.3520536,19.18
14,5.7440224,9.7984724,9.3405285,19.21
15,5.7440586,9.7983484,9.3315296,19.17
16,5.7439051,9.7988720,9.3220615,19.23
17,5.7440534,9.7983656,9.3120241,19.21
18,5.7443552,9.7973366,9.3012981,19.20
19,5.7441282,9.7981110,9.2908792,19.26
20,5.7445011,9.7968388,9.2802353,19.25
21,5.7438684,9.7989979,9.2687550,19.27
22,5.7441473,9.7980461,9.2598915,19.24
23,5.7438869,9.7989340,9.2496109,19.23
24,5.7441502,9.7980366,9.2404737,19.23
25,5.7442780,9.7976007,9.2300005,19.21
26,5.7442188,9.7978020,9.2185392,19.25
27,5.7442975,9.7975330,9.2078810,19.22
28,5.7437315,9.7994642,9.1967859,19.27
29,5.7441735,9.7979565,9.1893806,19.18
30,5.7440081,9.7985210,9.1773787,19.20
31,5.7441258,9.7981186,9.1687078,19.21
32,5.7442799,9.7975941,9.1593342,19.20
