Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446690,9.7962666,9.4810209,25.67
2,5.7448816,9.7955408,9.4842768,25.69
3,5.7439833,9.7986050,9.4683313,25.65
4,5.7445874,9.7965450,9.4492626,25.63
5,5.7450333,9.7950239,9.4365511,25.64
6,5.7442017,9.7978611,9.4217863,25.64
7,5.7437534,9.7993898,9.4127665,25.58
8,5.7448101,9.7957850,9.4054995,25.60
9,5.7448015,9.7958145,9.4116135,25.51
10,5.7441506,9.7980347,9.3918867,25.50
11,5.7446861,9.7962074,9.3752069,25.51
12,5.7448416,9.7956772,9.3641310,25.52
13,5.7441416,9.7980652,9.3522863,25.54
14,5.7441320,9.7980976,9.3439016,25.53
15,5.7446785,9.7962341,9.3389740,25.53
16,5.7445183,9.7967806,9.3431959,25.54
17,5.7442141,9.7978182,9.3192148,25.56
18,5.7446690,9.7962666,9.3069410,25.53
19,5.7447634,9.7959442,9.2939320,25.56
20,5.7440300,9.7984457,9.2834234,25.57
21,5.7441616,9.7979965,9.2762022,25.60
22,5.7448044,9.7958050,9.2727728,25.64
23,5.7441745,9.7979527,9.2715597,25.66
24,5.7442760,9.7976065,9.2469006,25.66
25,5.7449403,9.7953415,9.2365742,25.69
26,5.7446175,9.7964420,9.2223377,25.70
27,5.7439089,9.7988596,9.2137518,25.68
28,5.7442579,9.7976685,9.2078400,25.60
29,5.7450318,9.7950296,9.2050943,25.61
30,5.7440672,9.7983189,9.1988258,25.57
31,5.7444725,9.7969370,9.1774292,25.55
32,5.7453070,9.7940903,9.1665277,25.52
