Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443018,9.7975187,9.4987059,26.98
2,5.7445583,9.7966433,9.4916687,26.91
3,5.7445841,9.7965555,9.4873257,26.92
4,5.7444339,9.7970686,9.4729319,26.84
5,5.7449417,9.7953367,9.4614534,26.87
6,5.7446547,9.7963152,9.4502459,26.89
7,5.7441711,9.7979641,9.4408894,26.85
8,5.7445025,9.7968340,9.4321394,26.87
9,5.7444878,9.7968845,9.4255819,26.85
10,5.7444658,9.7969589,9.4191093,26.84
11,5.7443991,9.7971869,9.4056911,26.84
12,5.7449408,9.7953396,9.3942509,26.85
13,5.7446318,9.7963934,9.3826542,26.81
14,5.7442255,9.7977791,9.3736200,26.78
15,5.7445745,9.7965889,9.3666420,26.76
16,5.7446141,9.7964535,9.3586493,26.71
17,5.7445574,9.7966471,9.3499918,26.74
18,5.7446251,9.7964163,9.3369226,26.62
19,5.7450471,9.7949762,9.3266802,26.65
20,5.7446809,9.7962255,9.3153172,26.64
21,5.7441468,9.7980471,9.3061466,26.61
22,5.7447386,9.7960291,9.3006010,26.57
23,5.7444429,9.7970371,9.2915936,26.44
24,5.7445240,9.7967615,9.2794180,26.39
25,5.7446642,9.7962828,9.2666893,26.43
26,5.7450066,9.7951145,9.2565813,26.40
27,5.7445698,9.7966042,9.2450848,26.41
28,5.7440019,9.7985420,9.2346792,26.42
29,5.7448692,9.7955837,9.2285137,26.41
30,5.7448869,9.7955236,9.2225389,26.41
31,5.7448683,9.7955866,9.2099771,26.40
32,5.7448120,9.7957783,9.1970720,26.37
