Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7432613,9.8010693,9.5354004,22.03
2,5.7478495,9.7854280,9.5905399,22.03
3,5.7428989,9.8023062,9.6002674,21.96
4,5.7411771,9.8081865,9.5339155,21.94
5,5.7480259,9.7848272,9.5063791,21.95
6,5.7445183,9.7967806,9.5002327,21.93
7,5.7412891,9.8078041,9.4822407,21.94
8,5.7447138,9.7961130,9.4678202,21.94
9,5.7477741,9.7856846,9.5276442,21.91
10,5.7413926,9.8074503,9.5230598,21.98
11,5.7425938,9.8033476,9.4479294,21.94
12,5.7478552,9.7854090,9.4420013,22.00
13,5.7443047,9.7975092,9.4287062,21.99
14,5.7409544,9.8089476,9.4036350,22.06
15,5.7457514,9.7925758,9.4060774,22.09
16,5.7475157,9.7865648,9.4628620,22.08
17,5.7409215,9.8090601,9.4352884,22.11
18,5.7436180,9.7998514,9.3606834,22.09
19,5.7475142,9.7865696,9.3652210,22.09
20,5.7441387,9.7980747,9.3516483,22.06
21,5.7404714,9.8105984,9.3257647,22.06
22,5.7471380,9.7878504,9.3473282,22.05
23,5.7461166,9.7913313,9.3932791,22.02
24,5.7405691,9.8102636,9.3469362,22.03
25,5.7447772,9.7958965,9.2915821,21.99
26,5.7468472,9.7888422,9.2897730,22.03
27,5.7433019,9.8009310,9.2776318,22.02
28,5.7410097,9.8087578,9.2500401,21.99
29,5.7483487,9.7837286,9.2859116,21.98
30,5.7446060,9.7964811,9.3215771,21.98
31,5.7401395,9.8117323,9.2697582,21.96
32,5.7471542,9.7877960,9.2197914,21.97
