Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442341,9.7977495,9.4983358,23.47
2,5.7445631,9.7966270,9.4910583,23.48
3,5.7443552,9.7973366,9.4892788,23.49
4,5.7445951,9.7965183,9.4729605,23.52
5,5.7451563,9.7946043,9.4637461,23.54
6,5.7446995,9.7961626,9.4527702,23.55
7,5.7438765,9.7989702,9.4429255,23.51
8,5.7442188,9.7978020,9.4357748,23.57
9,5.7448287,9.7957211,9.4294910,23.52
10,5.7444344,9.7970667,9.4236689,23.51
11,5.7447677,9.7959299,9.4099007,23.57
12,5.7452660,9.7942305,9.4003553,23.54
13,5.7445059,9.7968225,9.3894997,23.57
14,5.7437215,9.7994986,9.3796492,23.56
15,5.7443042,9.7975101,9.3734312,23.56
16,5.7447157,9.7961063,9.3688297,23.57
17,5.7441616,9.7979965,9.3576355,23.57
18,5.7447033,9.7961493,9.3445673,23.60
19,5.7452354,9.7943344,9.3352766,23.57
20,5.7443876,9.7972260,9.3242903,23.59
21,5.7436924,9.7995977,9.3132839,23.59
22,5.7443876,9.7972260,9.3064518,23.59
23,5.7446914,9.7961903,9.3045139,23.58
24,5.7442245,9.7977829,9.2893343,23.54
25,5.7446852,9.7962112,9.2777357,23.56
26,5.7450285,9.7950401,9.2684202,23.51
27,5.7441792,9.7979364,9.2565851,23.50
28,5.7439013,9.7988853,9.2457876,23.53
29,5.7444344,9.7970667,9.2376595,23.53
30,5.7444124,9.7971411,9.2368708,23.52
31,5.7443852,9.7972345,9.2190952,23.54
32,5.7447901,9.7958527,9.2090225,23.56
