Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448359,9.7956972,9.4852686,24.33
2,5.7446809,9.7962255,9.4741735,24.33
3,5.7442360,9.7977428,9.4640532,24.31
4,5.7446451,9.7963476,9.4565821,24.34
5,5.7446022,9.7964945,9.4486322,24.31
6,5.7445393,9.7967081,9.4424438,24.31
7,5.7445297,9.7967415,9.4291334,24.26
8,5.7450600,9.7949324,9.4179077,24.25
9,5.7445946,9.7965202,9.4068556,24.23
10,5.7441058,9.7981873,9.3962841,24.23
11,5.7446451,9.7963476,9.3907213,24.23
12,5.7446966,9.7961721,9.3821220,24.23
13,5.7445650,9.7966204,9.3735752,24.17
14,5.7445831,9.7965593,9.3621454,24.25
15,5.7451005,9.7947950,9.3517714,24.21
16,5.7445560,9.7966518,9.3395367,24.20
17,5.7440295,9.7984476,9.3282251,24.21
18,5.7446098,9.7964678,9.3225098,24.21
19,5.7446489,9.7963352,9.3156729,24.21
20,5.7445841,9.7965555,9.3039923,24.22
21,5.7446609,9.7962942,9.2938051,24.21
22,5.7450562,9.7949457,9.2837830,24.20
23,5.7445025,9.7968340,9.2729645,24.24
24,5.7441978,9.7978735,9.2637310,24.20
25,5.7446785,9.7962341,9.2575712,24.23
26,5.7446785,9.7962341,9.2530403,24.24
27,5.7446251,9.7964163,9.2396002,24.23
28,5.7446351,9.7963820,9.2285509,24.20
29,5.7448530,9.7956390,9.2185783,24.19
30,5.7444077,9.7971573,9.2086582,24.17
31,5.7443962,9.7971964,9.1999140,24.17
32,5.7445269,9.7967510,9.1926327,24.18
