Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437639,9.7993536,9.4809065,18.85
2,5.7447081,9.7961330,9.4773941,18.86
3,5.7436390,9.7997799,9.4722605,18.84
4,5.7441425,9.7980614,9.4478970,18.88
5,5.7449770,9.7952156,9.4378386,18.90
6,5.7442265,9.7977762,9.4260187,18.87
7,5.7434034,9.8005838,9.4150047,18.82
8,5.7439747,9.7986355,9.4072685,18.86
9,5.7447977,9.7958279,9.4075832,18.89
10,5.7434773,9.8003321,9.3961020,18.93
11,5.7443581,9.7973270,9.3761587,18.89
12,5.7449594,9.7952766,9.3652000,18.93
13,5.7440310,9.7984428,9.3526487,18.99
14,5.7432671,9.8010492,9.3392572,18.96
15,5.7441349,9.7980881,9.3292074,18.99
16,5.7446375,9.7963734,9.3338633,18.96
17,5.7433906,9.8006277,9.3163061,18.98
18,5.7445097,9.7968092,9.2992029,18.98
19,5.7448730,9.7955704,9.2890148,18.94
20,5.7438917,9.7989178,9.2754974,18.96
21,5.7435155,9.8002014,9.2637148,18.84
22,5.7442093,9.7978344,9.2551794,18.88
23,5.7443829,9.7972422,9.2605953,18.91
24,5.7437506,9.7993994,9.2385397,18.89
25,5.7444911,9.7968731,9.2251005,18.93
26,5.7444429,9.7970371,9.2156916,18.91
27,5.7438860,9.7989368,9.2028751,18.95
28,5.7437563,9.7993803,9.1918602,18.98
29,5.7446079,9.7964745,9.1848106,18.99
30,5.7440691,9.7983122,9.1859016,19.01
31,5.7440176,9.7984877,9.1613321,19.01
32,5.7446547,9.7963152,9.1511736,19.00
