Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442350,9.7977467,9.4791670,24.85
2,5.7451639,9.7945786,9.4835892,24.88
3,5.7435207,9.8001842,9.4703474,24.92
4,5.7445469,9.7966833,9.4473753,24.91
5,5.7449956,9.7951527,9.4356689,24.93
6,5.7444334,9.7970695,9.4209843,24.99
7,5.7436428,9.7997675,9.4115343,24.97
8,5.7445459,9.7966862,9.4042225,24.98
9,5.7449479,9.7953148,9.4106350,25.00
10,5.7435575,9.8000584,9.3909988,25.01
11,5.7447691,9.7959251,9.3712683,25.07
12,5.7449341,9.7953625,9.3602724,25.05
13,5.7440939,9.7982283,9.3478708,25.08
14,5.7438755,9.7989731,9.3379412,25.08
15,5.7446356,9.7963800,9.3312502,25.10
16,5.7444549,9.7969961,9.3384504,25.13
17,5.7436628,9.7996988,9.3140106,25.13
18,5.7447019,9.7961540,9.2978773,25.11
19,5.7448425,9.7956743,9.2838745,25.15
20,5.7440624,9.7983351,9.2714434,25.16
21,5.7439680,9.7986574,9.2608776,25.16
22,5.7447786,9.7958927,9.2550821,25.17
23,5.7442074,9.7978411,9.2591734,25.12
24,5.7441578,9.7980099,9.2321491,25.12
25,5.7448688,9.7955847,9.2201748,25.09
26,5.7446895,9.7961969,9.2058372,25.08
27,5.7438011,9.7992268,9.1933985,25.05
28,5.7438388,9.7990990,9.1863394,25.04
29,5.7449837,9.7951927,9.1847630,25.01
30,5.7438607,9.7990236,9.1828432,25.02
31,5.7440844,9.7982607,9.1565323,25.02
32,5.7451735,9.7945461,9.1458235,25.01
