Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434921,9.8002815,9.4873085,16.71
2,5.7444062,9.7971621,9.4811373,16.79
3,5.7437763,9.7993116,9.4811773,16.74
4,5.7438917,9.7989178,9.4549847,16.76
5,5.7445626,9.7966290,9.4454393,16.76
6,5.7441444,9.7980556,9.4339762,16.74
7,5.7433009,9.8009338,9.4224243,16.74
8,5.7436328,9.7998018,9.4133453,16.78
9,5.7446451,9.7963476,9.4098186,16.77
10,5.7434716,9.8003511,9.4035082,16.74
11,5.7439656,9.7986660,9.3804054,16.74
12,5.7448177,9.7957592,9.3697033,16.74
13,5.7440457,9.7983923,9.3571644,16.75
14,5.7431722,9.8013735,9.3447704,16.69
15,5.7437859,9.7992792,9.3355675,16.76
16,5.7446280,9.7964067,9.3377485,16.74
17,5.7432528,9.8010979,9.3238392,16.76
18,5.7441902,9.7978992,9.3046103,16.78
19,5.7448225,9.7957430,9.2939739,16.73
20,5.7438765,9.7989702,9.2811108,16.77
21,5.7432017,9.8012724,9.2681208,16.78
22,5.7439518,9.7987127,9.2586060,16.78
23,5.7443237,9.7974443,9.2638407,16.86
24,5.7433381,9.8008070,9.2443104,16.79
25,5.7443552,9.7973366,9.2279482,16.79
26,5.7445803,9.7965689,9.2187681,16.78
27,5.7437310,9.7994661,9.2059650,16.76
28,5.7433920,9.8006229,9.1936531,16.76
29,5.7440267,9.7984571,9.1845131,16.76
30,5.7440581,9.7983503,9.1881552,16.76
31,5.7435169,9.8001966,9.1640768,16.75
32,5.7443790,9.7972555,9.1516457,16.79
