Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433348,9.8008184,9.4744186,13.95
2,5.7437258,9.7994843,9.4629135,13.95
3,5.7435884,9.7999525,9.4532042,13.97
4,5.7441187,9.7981434,9.4414864,13.98
5,5.7442150,9.7978144,9.4297972,14.03
6,5.7436886,9.7996101,9.4191046,14.04
7,5.7431440,9.8014688,9.4058714,14.04
8,5.7434511,9.8004208,9.3954134,14.12
9,5.7438345,9.7991133,9.3859968,14.12
10,5.7435894,9.7999496,9.3730288,14.09
11,5.7439718,9.7986450,9.3618250,14.08
12,5.7441645,9.7979870,9.3494282,14.08
13,5.7435422,9.8001108,9.3380241,14.09
14,5.7433972,9.8006048,9.3248587,14.12
15,5.7434759,9.8003368,9.3135529,14.11
16,5.7439880,9.7985888,9.3062277,14.08
17,5.7437592,9.7993698,9.2915592,14.14
18,5.7440100,9.7985144,9.2805977,14.16
19,5.7442307,9.7977610,9.2704620,14.11
20,5.7433395,9.8008022,9.2582893,14.12
21,5.7435069,9.8002310,9.2463417,14.11
22,5.7433705,9.8006964,9.2339115,14.15
23,5.7437263,9.7994823,9.2271261,14.19
24,5.7439489,9.7987232,9.2113409,14.19
25,5.7439280,9.7987947,9.2007570,14.21
26,5.7441115,9.7981682,9.1915274,14.15
27,5.7432485,9.8011131,9.1785488,14.22
28,5.7433319,9.8008280,9.1673269,14.13
29,5.7436423,9.7997684,9.1555071,14.13
30,5.7435980,9.7999201,9.1474676,14.23
31,5.7440391,9.7984152,9.1326485,14.21
32,5.7440767,9.7982864,9.1220608,14.24
