Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7432976,9.8009453,9.4916906,15.31
2,5.7446566,9.7963085,9.5049706,15.31
3,5.7436962,9.7995853,9.4953680,15.35
4,5.7432628,9.8010635,9.4559755,15.34
5,5.7449112,9.7954397,9.4451590,15.31
6,5.7438288,9.7991323,9.4319344,15.27
7,5.7429771,9.8020391,9.4168177,15.25
8,5.7440977,9.7982149,9.4047098,15.27
9,5.7444983,9.7968493,9.4188776,15.24
10,5.7434258,9.8005075,9.4082413,15.22
11,5.7439928,9.7985725,9.3731937,15.17
12,5.7449341,9.7953625,9.3599186,15.15
13,5.7434912,9.8002844,9.3501539,15.20
14,5.7429924,9.8019867,9.3357477,15.24
15,5.7447052,9.7961426,9.3283062,15.22
16,5.7441311,9.7981014,9.3426180,15.22
17,5.7427969,9.8026543,9.3243771,15.21
18,5.7450933,9.7948198,9.2917767,15.24
19,5.7444220,9.7971087,9.2803926,15.31
20,5.7430706,9.8017197,9.2694893,15.27
21,5.7430043,9.8019457,9.2534952,15.27
22,5.7445936,9.7965231,9.2561092,15.25
23,5.7440653,9.7983255,9.2621136,15.26
24,5.7426929,9.8030090,9.2350588,15.31
25,5.7448831,9.7955370,9.2121220,15.27
26,5.7444429,9.7970371,9.1993284,15.27
27,5.7433758,9.8006783,9.1843100,15.30
28,5.7424450,9.8038559,9.1721525,15.29
29,5.7450666,9.7949104,9.1815462,15.28
30,5.7440519,9.7983713,9.1772909,15.28
31,5.7431364,9.8014956,9.1420288,15.26
32,5.7445965,9.7965136,9.1270189,15.27
