Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439966,9.7985601,9.4763699,19.33
2,5.7439032,9.7988787,9.4651289,19.36
3,5.7441697,9.7979698,9.4575701,19.36
4,5.7442856,9.7975740,9.4445858,19.31
5,5.7441783,9.7979403,9.4339914,19.32
6,5.7444329,9.7970715,9.4228754,19.32
7,5.7438183,9.7991686,9.4110899,19.32
8,5.7441139,9.7981596,9.4024153,19.33
9,5.7439518,9.7987127,9.3911238,19.33
10,5.7440653,9.7983255,9.3834333,19.32
11,5.7442689,9.7976313,9.3713722,19.27
12,5.7442465,9.7977076,9.3598928,19.33
13,5.7442904,9.7975578,9.3478823,19.30
14,5.7437243,9.7994890,9.3359814,19.28
15,5.7440672,9.7983189,9.3286133,19.31
16,5.7440243,9.7984657,9.3171053,19.28
17,5.7440310,9.7984428,9.3076735,19.33
18,5.7441816,9.7979288,9.2973070,19.29
19,5.7443810,9.7972488,9.2849388,19.28
20,5.7441502,9.7980366,9.2733507,19.33
21,5.7436934,9.7995949,9.2625256,19.34
22,5.7439928,9.7985725,9.2557774,19.31
23,5.7440987,9.7982121,9.2443342,19.32
24,5.7440443,9.7983971,9.2333221,19.32
25,5.7441211,9.7981348,9.2235584,19.35
26,5.7444749,9.7969284,9.2116499,19.30
27,5.7439528,9.7987099,9.2000332,19.27
28,5.7437763,9.7993116,9.1897287,19.32
29,5.7439156,9.7988358,9.1809521,19.31
30,5.7440920,9.7982340,9.1710596,19.36
31,5.7441607,9.7980003,9.1591930,19.35
32,5.7440915,9.7982359,9.1496620,19.34
