Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444181,9.7971220,9.4896288,22.40
2,5.7452688,9.7942209,9.4911041,22.33
3,5.7437553,9.7993832,9.4848404,22.28
4,5.7443495,9.7973566,9.4589052,22.28
5,5.7452531,9.7942743,9.4474077,22.26
6,5.7444162,9.7971277,9.4331779,22.24
7,5.7437801,9.7992983,9.4244089,22.22
8,5.7446127,9.7964582,9.4185219,22.25
9,5.7452841,9.7941685,9.4259901,22.21
10,5.7436557,9.7997236,9.4119377,22.23
11,5.7444606,9.7969770,9.3892412,22.24
12,5.7449894,9.7951736,9.3781738,22.26
13,5.7442350,9.7977467,9.3649073,22.27
14,5.7435651,9.8000326,9.3556328,22.30
15,5.7445593,9.7966404,9.3489799,22.37
16,5.7447882,9.7958593,9.3593216,22.39
17,5.7434082,9.8005676,9.3381529,22.45
18,5.7446613,9.7962923,9.3188114,22.47
19,5.7448053,9.7958012,9.3077421,22.52
20,5.7440586,9.7983484,9.2948341,22.56
21,5.7442155,9.7978134,9.2860537,22.55
22,5.7448025,9.7958117,9.2812700,22.52
23,5.7446270,9.7964096,9.2907419,22.56
24,5.7440262,9.7984591,9.2659988,22.61
25,5.7447829,9.7958775,9.2511892,22.61
26,5.7446356,9.7963800,9.2394257,22.64
27,5.7438803,9.7989569,9.2280407,22.62
28,5.7439451,9.7987356,9.2204494,22.59
29,5.7449055,9.7954597,9.2181540,22.53
30,5.7440577,9.7983513,9.2201586,22.50
31,5.7440367,9.7984228,9.1921234,22.48
32,5.7448654,9.7955961,9.1813545,22.43
