Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443151,9.7974730,9.5136271,27.12
2,5.7447548,9.7959738,9.5041733,27.15
3,5.7446861,9.7962074,9.4968758,27.14
4,5.7444611,9.7969751,9.4867001,27.13
5,5.7447424,9.7960157,9.4749727,27.09
6,5.7449293,9.7953787,9.4641571,27.05
7,5.7446699,9.7962627,9.4550447,27.00
8,5.7445908,9.7965326,9.4451609,27.04
9,5.7449694,9.7952423,9.4396238,27.02
10,5.7446632,9.7962856,9.4337158,27.02
11,5.7444897,9.7968779,9.4224939,27.06
12,5.7447157,9.7961063,9.4115458,27.05
13,5.7447863,9.7958660,9.4025154,27.10
14,5.7445498,9.7966738,9.3936100,27.10
15,5.7446432,9.7963543,9.3850098,27.10
16,5.7449226,9.7954016,9.3792934,27.13
17,5.7447510,9.7959871,9.3703175,27.15
18,5.7442870,9.7975693,9.3602390,27.13
19,5.7448034,9.7958078,9.3497648,27.16
20,5.7447629,9.7959461,9.3405914,27.14
21,5.7444687,9.7969494,9.3317585,27.15
22,5.7447834,9.7958755,9.3222694,27.07
23,5.7448864,9.7955246,9.3147860,27.08
24,5.7446580,9.7963037,9.3057213,26.98
25,5.7445459,9.7966862,9.2951345,26.98
26,5.7450194,9.7950706,9.2861500,27.00
27,5.7447882,9.7958593,9.2774324,26.97
28,5.7445259,9.7967548,9.2674904,26.96
29,5.7447233,9.7960815,9.2586317,27.00
30,5.7449551,9.7952909,9.2535410,27.02
31,5.7445698,9.7966042,9.2448044,27.00
32,5.7445202,9.7967739,9.2320595,26.98
