Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435274,9.8001604,9.4880018,19.61
2,5.7454929,9.7934570,9.5039854,19.57
3,5.7438517,9.7990551,9.5022430,19.60
4,5.7431202,9.8015509,9.4620323,19.54
5,5.7454033,9.7937622,9.4470730,19.54
6,5.7448659,9.7955952,9.4430532,19.56
7,5.7427592,9.8027830,9.4228077,19.54
8,5.7444119,9.7971430,9.4153080,19.59
9,5.7450752,9.7948809,9.4358339,19.58
10,5.7436457,9.7997580,9.4268990,19.60
11,5.7432928,9.8009615,9.3862476,19.52
12,5.7456617,9.7928810,9.3735361,19.55
13,5.7440281,9.7984524,9.3700361,19.50
14,5.7426558,9.8031359,9.3487949,19.56
15,5.7451124,9.7947540,9.3442097,19.57
16,5.7445164,9.7967863,9.3665819,19.55
17,5.7431192,9.8015537,9.3507652,19.54
18,5.7442818,9.7975874,9.3123837,19.53
19,5.7456675,9.7928619,9.3027201,19.56
20,5.7433453,9.8007822,9.2953920,19.53
21,5.7430902,9.8016529,9.2782316,19.55
22,5.7452097,9.7944221,9.2836285,19.53
23,5.7444477,9.7970209,9.2968426,19.51
24,5.7427645,9.8027649,9.2757778,19.54
25,5.7450161,9.7950830,9.2422276,19.53
26,5.7456164,9.7930365,9.2347555,19.53
27,5.7429261,9.8022127,9.2219200,19.53
28,5.7432337,9.8011637,9.2065792,19.52
29,5.7454629,9.7935591,9.2221079,19.49
30,5.7440844,9.7982607,9.2262573,19.48
31,5.7428856,9.8023520,9.1976042,19.46
32,5.7450190,9.7950735,9.1732321,19.51
