Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7426929,9.8030090,9.5472116,17.83
2,5.7501040,9.7777557,9.6345644,17.82
3,5.7417459,9.8062429,9.6331215,17.79
4,5.7389565,9.8157787,9.5468311,17.82
5,5.7483864,9.7835999,9.5191517,17.81
6,5.7449894,9.7951736,9.5095501,17.81
7,5.7400532,9.8120279,9.4860973,17.87
8,5.7455206,9.7933626,9.4726915,17.87
9,5.7491350,9.7810526,9.5592213,17.89
10,5.7401352,9.8117476,9.5388298,17.86
11,5.7407207,9.8097458,9.4376650,17.87
12,5.7481890,9.7842722,9.4252157,17.90
13,5.7437468,9.7994127,9.4175739,17.83
14,5.7397547,9.8130484,9.3881025,17.81
15,5.7481594,9.7843723,9.4018192,17.89
16,5.7474413,9.7868176,9.4757519,17.92
17,5.7382927,9.8180494,9.4396048,17.98
18,5.7442684,9.7976322,9.3406935,17.92
19,5.7474718,9.7867136,9.3440390,17.94
20,5.7429600,9.8020973,9.3337831,17.92
21,5.7398386,9.8127613,9.2991629,17.95
22,5.7495708,9.7795696,9.3464479,17.97
23,5.7457743,9.7924976,9.3950100,17.95
24,5.7378249,9.8196497,9.3427887,17.97
25,5.7462549,9.7908602,9.2615433,17.99
26,5.7460961,9.7914009,9.2609453,17.99
27,5.7422595,9.8044891,9.2427397,17.98
28,5.7406969,9.8098278,9.2105608,17.97
29,5.7503958,9.7767639,9.2817211,17.92
30,5.7435560,9.8000631,9.3042078,17.95
31,5.7374992,9.8207645,9.2277403,17.94
32,5.7479630,9.7850418,9.1773405,17.91
