Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447672,9.7959309,9.4980936,18.26
2,5.7464542,9.7901802,9.4989719,18.30
3,5.7426128,9.8032827,9.4856071,18.32
4,5.7428946,9.8023205,9.4625864,18.38
5,5.7457390,9.7926178,9.4815979,18.37
6,5.7442980,9.7975321,9.4940205,18.38
7,5.7426767,9.8030643,9.4631023,18.36
8,5.7454691,9.7935381,9.4300318,18.36
9,5.7462840,9.7907600,9.4298792,18.36
10,5.7421627,9.8048191,9.4119377,18.36
11,5.7434711,9.8003531,9.3966885,18.37
12,5.7459736,9.7918186,9.4204330,18.35
13,5.7440128,9.7985048,9.4255438,18.40
14,5.7428732,9.8023939,9.3863287,18.44
15,5.7458248,9.7923260,9.3625450,18.40
16,5.7454581,9.7935753,9.3622284,18.41
17,5.7419491,9.8055487,9.3403883,18.39
18,5.7441196,9.7981396,9.3324051,18.41
19,5.7453222,9.7940388,9.3572521,18.35
20,5.7436647,9.7996922,9.3526897,18.37
21,5.7430773,9.8016968,9.3072109,18.38
22,5.7466574,9.7894888,9.2916670,18.37
23,5.7445364,9.7967186,9.2923994,18.39
24,5.7415900,9.8067751,9.2689371,18.38
25,5.7449026,9.7954693,9.2627697,18.38
26,5.7449722,9.7952328,9.2913828,18.37
27,5.7434597,9.8003912,9.2796841,18.40
28,5.7435560,9.8000631,9.2331085,18.42
29,5.7466717,9.7894392,9.2289944,18.39
30,5.7435589,9.8000536,9.2219391,18.42
31,5.7418375,9.8059301,9.1974258,18.41
32,5.7455950,9.7931089,9.2059374,18.41
